year,matchNumber,venue,home,homeCode,homeId,away,awayCode,awayId,link,result
1962,Match 31,Santiago De Chile,Chile,CHI,43925,Yugoslavia,YUG,43975,/worldcup/matches/round=3481/match=1475/index.html#nosticky,1-0
1962,Match 32,Santiago De Chile,Brazil,BRA,43924,Czechoslovakia,TCH,44025,/worldcup/matches/round=3480/match=1463/index.html#nosticky,3-1
1958,Match 1,Solna,Sweden,SWE,43970,Mexico,MEX,43911,/worldcup/matches/round=220/match=1415/index.html#nosticky,3-0
1958,Match 5,Gothenburg,Soviet Union,URS,44026,England,ENG,43942,/worldcup/matches/round=220/match=1372/index.html#nosticky,2-2
1958,Match 7,Malm̦,Argentina,ARG,43922,Germany FR,FRG,44023,/worldcup/matches/round=220/match=1323/index.html#nosticky,1-3
1958,Match 2,Sandviken,Hungary,HUN,43950,Wales,WAL,43974,/worldcup/matches/round=220/match=1407/index.html#nosticky,1-1
1958,Match 3,Norrk̦Ping,France,FRA,43946,Paraguay,PAR,43928,/worldcup/matches/round=220/match=1386/index.html#nosticky,7-3
1958,Match 4,Vasteras,Yugoslavia,YUG,43975,Scotland,SCO,43967,/worldcup/matches/round=220/match=1434/index.html#nosticky,1-1
1958,Match 6,Udevalla,Brazil,BRA,43924,Austria,AUT,43934,/worldcup/matches/round=220/match=1326/index.html#nosticky,3-0
1958,Match 8,Halmstad,Northern Ireland,NIR,43952,Czechoslovakia,TCH,44025,/worldcup/matches/round=220/match=1421/index.html#nosticky,1-0
1958,Match 12,Gothenburg,Brazil,BRA,43924,England,ENG,43942,/worldcup/matches/round=220/match=1339/index.html#nosticky,0-0
1958,Match 9,Solna,Mexico,MEX,43911,Wales,WAL,43974,/worldcup/matches/round=220/match=1418/index.html#nosticky,1-1
1958,Match 10,Norrk̦Ping,Paraguay,PAR,43928,Scotland,SCO,43967,/worldcup/matches/round=220/match=1423/index.html#nosticky,3-2
1958,Match 11,Vasteras,Yugoslavia,YUG,43975,France,FRA,43946,/worldcup/matches/round=220/match=1388/index.html#nosticky,3-2
1958,Match 13,Boras,Soviet Union,URS,44026,Austria,AUT,43934,/worldcup/matches/round=220/match=1332/index.html#nosticky,2-0
1958,Match 14,Helsingborg,Germany FR,FRG,44023,Czechoslovakia,TCH,44025,/worldcup/matches/round=220/match=1391/index.html#nosticky,2-2
1958,Match 15,Halmstad,Argentina,ARG,43922,Northern Ireland,NIR,43952,/worldcup/matches/round=220/match=1324/index.html#nosticky,3-1
1958,Match 16,Solna,Sweden,SWE,43970,Hungary,HUN,43950,/worldcup/matches/round=220/match=1406/index.html#nosticky,2-1
1958,Match 17,Solna,Sweden,SWE,43970,Wales,WAL,43974,/worldcup/matches/round=220/match=1438/index.html#nosticky,0-0
1958,Match 21,Gothenburg,Brazil,BRA,43924,Soviet Union,URS,44026,/worldcup/matches/round=220/match=1344/index.html#nosticky,2-0
1958,Match 23,Malm̦,Germany FR,FRG,44023,Northern Ireland,NIR,43952,/worldcup/matches/round=220/match=1389/index.html#nosticky,2-2
1958,Match 18,Sandviken,Hungary,HUN,43950,Mexico,MEX,43911,/worldcup/matches/round=220/match=1403/index.html#nosticky,4-0
1958,Match 19,Eskilstuna,Paraguay,PAR,43928,Yugoslavia,YUG,43975,/worldcup/matches/round=220/match=1426/index.html#nosticky,3-3
1958,Match 20,Orebro,France,FRA,43946,Scotland,SCO,43967,/worldcup/matches/round=220/match=1387/index.html#nosticky,2-1
1958,Match 22,Boras,England,ENG,43942,Austria,AUT,43934,/worldcup/matches/round=220/match=1327/index.html#nosticky,2-2
1958,Match 24,Helsingborg,Czechoslovakia,TCH,44025,Argentina,ARG,43922,/worldcup/matches/round=220/match=1325/index.html#nosticky,6-1
1958,Match 37,Gothenburg,Soviet Union,URS,44026,England,ENG,43942,/worldcup/matches/round=220/match=1373/index.html#nosticky,1-0
1958,Match 39,Malm̦,Northern Ireland,NIR,43952,Czechoslovakia,TCH,44025,/worldcup/matches/round=220/match=1422/index.html#nosticky,2-1
1958,Match 33,Solna,Wales,WAL,43974,Hungary,HUN,43950,/worldcup/matches/round=220/match=1408/index.html#nosticky,2-1
1958,Match 27,Gothenburg,Brazil,BRA,43924,Wales,WAL,43974,/worldcup/matches/round=221/match=1345/index.html#nosticky,1-0
1958,Match 28,Malm̦,Germany FR,FRG,44023,Yugoslavia,YUG,43975,/worldcup/matches/round=221/match=1392/index.html#nosticky,1-0
1958,Match 25,Solna,Sweden,SWE,43970,Soviet Union,URS,44026,/worldcup/matches/round=221/match=1437/index.html#nosticky,2-0
1958,Match 26,Norrk̦Ping,France,FRA,43946,Northern Ireland,NIR,43952,/worldcup/matches/round=221/match=1385/index.html#nosticky,4-0
1958,Match 30,Gothenburg,Sweden,SWE,43970,Germany FR,FRG,44023,/worldcup/matches/round=488/match=1390/index.html#nosticky,3-1
1958,Match 29,Solna,Brazil,BRA,43924,France,FRA,43946,/worldcup/matches/round=488/match=1340/index.html#nosticky,5-2
1958,Match 31,Gothenburg,France,FRA,43946,Germany FR,FRG,44023,/worldcup/matches/round=3483/match=1382/index.html#nosticky,6-3
1958,Match 32,Solna,Brazil,BRA,43924,Sweden,SWE,43970,/worldcup/matches/round=3482/match=1343/index.html#nosticky,5-2
1954,Match 1,Berne,Uruguay,URU,43930,Czechoslovakia,TCH,44025,/worldcup/matches/round=211/match=1315/index.html#nosticky,2-0
1954,Match 2,Zurich,Austria,AUT,43934,Scotland,SCO,43967,/worldcup/matches/round=211/match=1236/index.html#nosticky,1-0
1954,Match 3,Geneva,Brazil,BRA,43924,Mexico,MEX,43911,/worldcup/matches/round=211/match=1249/index.html#nosticky,5-0
1954,Match 4,Lausanne,Yugoslavia,YUG,43975,France,FRA,43946,/worldcup/matches/round=211/match=1276/index.html#nosticky,1-0
1954,Match 5,Berne,Germany FR,FRG,44023,Turkey,TUR,43972,/worldcup/matches/round=211/match=1283/index.html#nosticky,4-1
1954,Match 8,Zurich,Hungary,HUN,43950,Korea Republic,KOR,43822,/worldcup/matches/round=211/match=1294/index.html#nosticky,9-0
1954,Match 6,Basel,England,ENG,43942,Belgium,BEL,43935,/worldcup/matches/round=211/match=1240/index.html#nosticky,4-4
1954,Match 7,Lausanne,Switzerland,SUI,43971,Italy,ITA,43954,/worldcup/matches/round=211/match=1300/index.html#nosticky,2-1
1954,Match 12,Basel,Uruguay,URU,43930,Scotland,SCO,43967,/worldcup/matches/round=211/match=1313/index.html#nosticky,7-0
1954,Match 9,Zurich,Austria,AUT,43934,Czechoslovakia,TCH,44025,/worldcup/matches/round=211/match=1238/index.html#nosticky,5-0
1954,Match 11,Geneva,France,FRA,43946,Mexico,MEX,43911,/worldcup/matches/round=211/match=1275/index.html#nosticky,3-2
1954,Match 10,Lausanne,Brazil,BRA,43924,Yugoslavia,YUG,43975,/worldcup/matches/round=211/match=1252/index.html#nosticky,1-1
1954,Match 14,Basel,Hungary,HUN,43950,Germany FR,FRG,44023,/worldcup/matches/round=211/match=1277/index.html#nosticky,8-3
1954,Match 15,Geneva,Turkey,TUR,43972,Korea Republic,KOR,43822,/worldcup/matches/round=211/match=1304/index.html#nosticky,7-0
1954,Match 13,Berne,England,ENG,43942,Switzerland,SUI,43971,/worldcup/matches/round=211/match=1263/index.html#nosticky,2-0
1954,Match 16,Lugano,Italy,ITA,43954,Belgium,BEL,43935,/worldcup/matches/round=211/match=1243/index.html#nosticky,4-1
1954,Match 0,Zurich,Germany FR,FRG,44023,Turkey,TUR,43972,/worldcup/matches/round=211/match=1284/index.html#nosticky,7-2
1954,Match 211,Basel,Switzerland,SUI,43971,Italy,ITA,43954,/worldcup/matches/round=211/match=1301/index.html#nosticky,4-1
1954,Match 20,Basel,Uruguay,URU,43930,England,ENG,43942,/worldcup/matches/round=212/match=1264/index.html#nosticky,4-2
1954,Match 19,Lausanne,Austria,AUT,43934,Switzerland,SUI,43971,/worldcup/matches/round=212/match=1237/index.html#nosticky,7-5
1954,Match 17,Geneva,Germany FR,FRG,44023,Yugoslavia,YUG,43975,/worldcup/matches/round=212/match=1285/index.html#nosticky,2-0
1954,Match 18,Berne,Hungary,HUN,43950,Brazil,BRA,43924,/worldcup/matches/round=212/match=1248/index.html#nosticky,4-2
1954,Match 21,Basel,Germany FR,FRG,44023,Austria,AUT,43934,/worldcup/matches/round=462/match=1233/index.html#nosticky,6-1
1954,Match 22,Lausanne,Hungary,HUN,43950,Uruguay,URU,43930,/worldcup/matches/round=462/match=1295/index.html#nosticky,4-2
1954,Match 23,Zurich,Austria,AUT,43934,Uruguay,URU,43930,/worldcup/matches/round=3485/match=1239/index.html#nosticky,3-1
1954,Match 24,Berne,Germany FR,FRG,44023,Hungary,HUN,43950,/worldcup/matches/round=3484/match=1278/index.html#nosticky,3-2
1950,Match 1,Rio De Janeiro,Brazil,BRA,43924,Mexico,MEX,43911,/worldcup/matches/round=208/match=1187/index.html#nosticky,4-0
1950,Match 2,Rio De Janeiro,England,ENG,43942,Chile,CHI,43925,/worldcup/matches/round=208/match=1192/index.html#nosticky,2-0
1950,Match 3,Curitiba,Spain,ESP,43969,USA,USA,43921,/worldcup/matches/round=208/match=1208/index.html#nosticky,3-1
1950,Match 4,Sao Paulo,Sweden,SWE,43970,Italy,ITA,43954,/worldcup/matches/round=208/match=1219/index.html#nosticky,3-2
1950,Match 5,Belo Horizonte,Yugoslavia,YUG,43975,Switzerland,SUI,43971,/worldcup/matches/round=208/match=1230/index.html#nosticky,3-0
1950,Match 6,Sao Paulo,Brazil,BRA,43924,Switzerland,SUI,43971,/worldcup/matches/round=208/match=1188/index.html#nosticky,2-2
1950,Match 7,Porto Alegre,Yugoslavia,YUG,43975,Mexico,MEX,43911,/worldcup/matches/round=208/match=1225/index.html#nosticky,4-1
1950,Match 8,Rio De Janeiro,Spain,ESP,43969,Chile,CHI,43925,/worldcup/matches/round=208/match=1193/index.html#nosticky,2-0
1950,Match 9,Curitiba,Sweden,SWE,43970,Paraguay,PAR,43928,/worldcup/matches/round=208/match=1228/index.html#nosticky,2-2
1950,Match 10,Belo Horizonte,USA,USA,43921,England,ENG,43942,/worldcup/matches/round=208/match=1202/index.html#nosticky,1-0
1950,Match 11,Rio De Janeiro,Brazil,BRA,43924,Yugoslavia,YUG,43975,/worldcup/matches/round=208/match=1191/index.html#nosticky,2-0
1950,Match 12,Rio De Janeiro,Spain,ESP,43969,England,ENG,43942,/worldcup/matches/round=208/match=1199/index.html#nosticky,1-0
1950,Match 13,Sao Paulo,Italy,ITA,43954,Paraguay,PAR,43928,/worldcup/matches/round=208/match=1218/index.html#nosticky,2-0
1950,Match 16,Belo Horizonte,Uruguay,URU,43930,Bolivia,BOL,43923,/worldcup/matches/round=208/match=1185/index.html#nosticky,8-0
1950,Match 14,Porto Alegre,Switzerland,SUI,43971,Mexico,MEX,43911,/worldcup/matches/round=208/match=1222/index.html#nosticky,2-1
1950,Match 15,Recife,Chile,CHI,43925,USA,USA,43921,/worldcup/matches/round=208/match=1194/index.html#nosticky,5-2
1950,Match 17,Sao Paulo,Uruguay,URU,43930,Spain,ESP,43969,/worldcup/matches/round=209/match=1207/index.html#nosticky,2-2
1950,Match 18,Rio De Janeiro,Brazil,BRA,43924,Sweden,SWE,43970,/worldcup/matches/round=209/match=1189/index.html#nosticky,7-1
1950,Match 19,Rio De Janeiro,Brazil,BRA,43924,Spain,ESP,43969,/worldcup/matches/round=209/match=1186/index.html#nosticky,6-1
1950,Match 20,Sao Paulo,Uruguay,URU,43930,Sweden,SWE,43970,/worldcup/matches/round=209/match=1231/index.html#nosticky,3-2
1950,Match 21,Sao Paulo,Sweden,SWE,43970,Spain,ESP,43969,/worldcup/matches/round=209/match=1206/index.html#nosticky,3-1
1950,Match 22,Rio De Janeiro,Uruguay,URU,43930,Brazil,BRA,43924,/worldcup/matches/round=209/match=1190/index.html#nosticky,2-1
1938,Match 1,Paris,Switzerland,SUI,43971,Germany,GER,43948,/worldcup/matches/round=206/match=1165/index.html#nosticky,1-1
1938,Match 2,Reims,Hungary,HUN,43950,Dutch East Indies,INH,44031,/worldcup/matches/round=206/match=1173/index.html#nosticky,6-0
1938,Match 3,Colombes,France,FRA,43946,Belgium,BEL,43935,/worldcup/matches/round=206/match=1146/index.html#nosticky,3-1
1938,Match 4,Toulouse,Cuba,CUB,43902,Romania,ROU,43964,/worldcup/matches/round=206/match=1156/index.html#nosticky,3-3
1938,Match 5,Marseilles,Italy,ITA,43954,Norway,NOR,43961,/worldcup/matches/round=206/match=1179/index.html#nosticky,2-1
1938,Match 6,Strasbourg,Brazil,BRA,43924,Poland,POL,43962,/worldcup/matches/round=206/match=1150/index.html#nosticky,6-5
1938,Match 7,Le Havre,Czechoslovakia,TCH,44025,Netherlands,NED,43960,/worldcup/matches/round=206/match=1172/index.html#nosticky,3-0
1938,Match 8,Toulouse,Cuba,CUB,43902,Romania,ROU,43964,/worldcup/matches/round=206/match=1157/index.html#nosticky,2-1
1938,Match 9,Paris,Switzerland,SUI,43971,Germany,GER,43948,/worldcup/matches/round=206/match=1166/index.html#nosticky,4-2
1938,Match 10,Bordeaux,Brazil,BRA,43924,Czechoslovakia,TCH,44025,/worldcup/matches/round=429/match=1152/index.html#nosticky,1-1
1938,Match 11,Lille,Hungary,HUN,43950,Switzerland,SUI,43971,/worldcup/matches/round=429/match=1175/index.html#nosticky,2-0
1938,Match 12,Antibes,Sweden,SWE,43970,Cuba,CUB,43902,/worldcup/matches/round=429/match=1158/index.html#nosticky,8-0
1938,Match 13,Colombes,Italy,ITA,43954,France,FRA,43946,/worldcup/matches/round=429/match=1164/index.html#nosticky,3-1
1938,Match 14,Bordeaux,Brazil,BRA,43924,Czechoslovakia,TCH,44025,/worldcup/matches/round=429/match=1153/index.html#nosticky,2-1
1938,Match 15,Paris,Hungary,HUN,43950,Sweden,SWE,43970,/worldcup/matches/round=3489/match=1176/index.html#nosticky,5-1
1938,Match 16,Marseilles,Italy,ITA,43954,Brazil,BRA,43924,/worldcup/matches/round=3489/match=1149/index.html#nosticky,2-1
1938,Match 17,Bordeaux,Brazil,BRA,43924,Sweden,SWE,43970,/worldcup/matches/round=3488/match=1151/index.html#nosticky,4-2
1938,Match 18,Colombes,Italy,ITA,43954,Hungary,HUN,43950,/worldcup/matches/round=3487/match=1174/index.html#nosticky,4-2
1934,Match 2,Turin,Austria,AUT,43934,France,FRA,43946,/worldcup/matches/round=204/match=1104/index.html#nosticky,3-2
1934,Match 5,Naples,Hungary,HUN,43950,Egypt,EGY,43855,/worldcup/matches/round=204/match=1119/index.html#nosticky,4-2
1934,Match 6,Milan,Switzerland,SUI,43971,Netherlands,NED,43960,/worldcup/matches/round=204/match=1133/index.html#nosticky,3-2
1934,Match 1,Bologna,Sweden,SWE,43970,Argentina,ARG,43922,/worldcup/matches/round=204/match=1102/index.html#nosticky,3-2
1934,Match 3,Florence,Germany,GER,43948,Belgium,BEL,43935,/worldcup/matches/round=204/match=1108/index.html#nosticky,5-2
1934,Match 4,Genoa,Spain,ESP,43969,Brazil,BRA,43924,/worldcup/matches/round=204/match=1111/index.html#nosticky,3-1
1934,Match 7,Rome,Italy,ITA,43954,USA,USA,43921,/worldcup/matches/round=204/match=1135/index.html#nosticky,7-1
1934,Match 8,Trieste,Czechoslovakia,TCH,44025,Romania,ROU,43964,/worldcup/matches/round=204/match=1141/index.html#nosticky,2-1
1934,Match 9,Turin,Czechoslovakia,TCH,44025,Switzerland,SUI,43971,/worldcup/matches/round=418/match=1143/index.html#nosticky,3-2
1934,Match 10,Milan,Germany,GER,43948,Sweden,SWE,43970,/worldcup/matches/round=418/match=1129/index.html#nosticky,2-1
1934,Match 11,Florence,Italy,ITA,43954,Spain,ESP,43969,/worldcup/matches/round=418/match=1122/index.html#nosticky,1-1
1934,Match 12,Bologna,Austria,AUT,43934,Hungary,HUN,43950,/worldcup/matches/round=418/match=1106/index.html#nosticky,2-1
1934,Match 13,Florence,Italy,ITA,43954,Spain,ESP,43969,/worldcup/matches/round=418/match=1123/index.html#nosticky,1-0
1934,Match 14,Milan,Italy,ITA,43954,Austria,AUT,43934,/worldcup/matches/round=3492/match=1107/index.html#nosticky,1-0
1934,Match 15,Rome,Czechoslovakia,TCH,44025,Germany,GER,43948,/worldcup/matches/round=3492/match=1130/index.html#nosticky,3-1
1934,Match 16,Naples,Germany,GER,43948,Austria,AUT,43934,/worldcup/matches/round=3491/match=1105/index.html#nosticky,3-2
1934,Match 17,Rome,Italy,ITA,43954,Czechoslovakia,TCH,44025,/worldcup/matches/round=3490/match=1134/index.html#nosticky,2-1
1930,Match 1,Montevideo,France,FRA,43946,Mexico,MEX,43911,/worldcup/matches/round=201/match=1096/index.html#nosticky,4-1
1930,Match 2,Montevideo,USA,USA,43921,Belgium,BEL,43935,/worldcup/matches/round=201/match=1090/index.html#nosticky,3-0
1930,Match 3,Montevideo,Yugoslavia,YUG,43975,Brazil,BRA,43924,/worldcup/matches/round=201/match=1093/index.html#nosticky,2-1
1930,Match 4,Montevideo,Romania,ROU,43964,Peru,PER,43929,/worldcup/matches/round=201/match=1098/index.html#nosticky,3-1
1930,Match 5,Montevideo,Argentina,ARG,43922,France,FRA,43946,/worldcup/matches/round=201/match=1085/index.html#nosticky,1-0
1930,Match 6,Montevideo,Chile,CHI,43925,Mexico,MEX,43911,/worldcup/matches/round=201/match=1095/index.html#nosticky,3-0
1930,Match 7,Montevideo,Yugoslavia,YUG,43975,Bolivia,BOL,43923,/worldcup/matches/round=201/match=1092/index.html#nosticky,4-0
1930,Match 8,Montevideo,USA,USA,43921,Paraguay,PAR,43928,/worldcup/matches/round=201/match=1097/index.html#nosticky,3-0
1930,Match 9,Montevideo,Uruguay,URU,43930,Peru,PER,43929,/worldcup/matches/round=201/match=1099/index.html#nosticky,1-0
1930,Match 10,Montevideo,Chile,CHI,43925,France,FRA,43946,/worldcup/matches/round=201/match=1094/index.html#nosticky,1-0
1930,Match 11,Montevideo,Argentina,ARG,43922,Mexico,MEX,43911,/worldcup/matches/round=201/match=1086/index.html#nosticky,6-3
1930,Match 12,Montevideo,Brazil,BRA,43924,Bolivia,BOL,43923,/worldcup/matches/round=201/match=1091/index.html#nosticky,4-0
1930,Match 13,Montevideo,Paraguay,PAR,43928,Belgium,BEL,43935,/worldcup/matches/round=201/match=1089/index.html#nosticky,1-0
1930,Match 14,Montevideo,Uruguay,URU,43930,Romania,ROU,43964,/worldcup/matches/round=201/match=1100/index.html#nosticky,4-0
1930,Match 15,Montevideo,Argentina,ARG,43922,Chile,CHI,43925,/worldcup/matches/round=201/match=1084/index.html#nosticky,3-1
1930,Match 16,Montevideo,Argentina,ARG,43922,USA,USA,43921,/worldcup/matches/round=202/match=1088/index.html#nosticky,6-1
1930,Match 17,Montevideo,Uruguay,URU,43930,Yugoslavia,YUG,43975,/worldcup/matches/round=202/match=1101/index.html#nosticky,6-1
1930,Match 18,Montevideo,Uruguay,URU,43930,Argentina,ARG,43922,/worldcup/matches/round=405/match=1087/index.html#nosticky,4-2
