year,match_id,team_id,type,player_id
2018,300331496,43969,STARTED,303034
2018,300331496,43969,STARTED,183857
2018,300331496,43969,STARTED,400713
2018,300331496,43969,STARTED,216814
2018,300331496,43969,STARTED,306954
2018,300331496,43969,STARTED,367920
2018,300331496,43969,STARTED,200176
2018,300331496,43969,STARTED,313374
2018,300331496,43969,SUBSTITUTE,400711
2018,300331496,43969,SUBSTITUTE,369190
2018,300331496,43969,SUBSTITUTE,313410
2018,300331496,43969,SUBSTITUTE,337175
2018,300331496,43969,SUBSTITUTE,375512
2018,300331496,43969,SUBSTITUTE,407625
2018,300331496,43969,SUBSTITUTE,369110
2018,300331496,43969,SUBSTITUTE,270948
2018,300331496,43969,SUBSTITUTE,299369
2018,300331496,43969,SUBSTITUTE,402138
2018,300331496,43969,SUBSTITUTE,400715
2018,300331496,43969,SUBSTITUTE,175413
1970,1768,43924,STARTED,63890
1970,1768,43924,STARTED,63884
1970,1768,43924,STARTED,181326
1970,1768,43924,STARTED,63891
1970,1768,43924,STARTED,47842
1970,1768,43924,STARTED,49315
1970,1768,43924,STARTED,63879
1970,1768,43924,STARTED,63880
1970,1768,43924,STARTED,63881
1970,1768,43924,STARTED,63869
1970,1768,43924,STARTED,63896
1970,1768,43929,STARTED,57187
1970,1768,43929,STARTED,47243
1970,1768,43929,STARTED,47758
1970,1768,43929,STARTED,49637
1970,1768,43929,STARTED,54206
1970,1768,43929,STARTED,47480
1970,1768,43929,STARTED,46327
1970,1768,43929,STARTED,52940
1970,1768,43929,STARTED,174483
1970,1768,43929,STARTED,174552
1970,1768,43929,STARTED,49348
1970,1768,43924,SUBSTITUTE,69815
1970,1768,43924,SUBSTITUTE,56957
1970,1768,43924,SUBSTITUTE,69816
1970,1768,43924,SUBSTITUTE,63899
1970,1768,43924,SUBSTITUTE,63895
1970,1768,43924,SUBSTITUTE,250938
1970,1768,43924,SUBSTITUTE,63894
1970,1768,43924,SUBSTITUTE,63893
1970,1768,43924,SUBSTITUTE,28473
1970,1768,43924,SUBSTITUTE,181327
1970,1768,43924,SUBSTITUTE,63902
1970,1768,43929,SUBSTITUTE,48305
1970,1768,43929,SUBSTITUTE,47984
1970,1768,43929,SUBSTITUTE,50097
1970,1768,43929,SUBSTITUTE,50087
1970,1768,43929,SUBSTITUTE,69824
1970,1768,43929,SUBSTITUTE,48089
1970,1768,43929,SUBSTITUTE,69825
1970,1768,43929,SUBSTITUTE,69826
1970,1768,43929,SUBSTITUTE,58283
1970,1768,43929,SUBSTITUTE,69827
1970,1768,43929,SUBSTITUTE,56659
1990,248,43953,STARTED,174418
1990,248,43953,STARTED,174785
1990,248,43953,STARTED,44658
1990,248,43953,STARTED,174748
1990,248,43953,STARTED,174782
1990,248,43953,STARTED,174751
1990,248,43953,STARTED,174616
1990,248,43953,STARTED,174333
1990,248,43953,STARTED,44634
1990,248,43953,STARTED,44700
1990,248,43953,STARTED,44540
1990,248,43964,STARTED,174720
1990,248,43964,STARTED,44556
1990,248,43964,STARTED,167157
1990,248,43964,STARTED,159954
1990,248,43964,STARTED,44583
1990,248,43964,STARTED,174876
1990,248,43964,STARTED,44592
1990,248,43964,STARTED,2354
1990,248,43964,STARTED,44543
1990,248,43964,STARTED,174366
1990,248,43964,STARTED,53285
1990,248,43953,SUBSTITUTE,44751
1990,248,43953,SUBSTITUTE,174459
1990,248,43953,SUBSTITUTE,174811
1990,248,43953,SUBSTITUTE,174621
1990,248,43953,SUBSTITUTE,164604
1990,248,43953,SUBSTITUTE,138417
1990,248,43953,SUBSTITUTE,44657
1990,248,43953,SUBSTITUTE,174657
1990,248,43953,SUBSTITUTE,174443
1990,248,43953,SUBSTITUTE,174756
1990,248,43953,SUBSTITUTE,174855
1990,248,43964,SUBSTITUTE,174687
1990,248,43964,SUBSTITUTE,174451
1990,248,43964,SUBSTITUTE,174721
1990,248,43964,SUBSTITUTE,44661
1990,248,43964,SUBSTITUTE,174875
1990,248,43964,SUBSTITUTE,174741
1990,248,43964,SUBSTITUTE,44691
1990,248,43964,SUBSTITUTE,174512
1990,248,43964,SUBSTITUTE,44600
1990,248,43964,SUBSTITUTE,167247
1990,248,43964,SUBSTITUTE,166398
1978,2451,43929,STARTED,44542
1978,2451,43929,STARTED,48746
1978,2451,43929,STARTED,53602
1978,2451,43929,STARTED,47758
1978,2451,43929,STARTED,48535
1978,2451,43929,STARTED,59530
1978,2451,43929,STARTED,54722
1978,2451,43929,STARTED,48106
1978,2451,43929,STARTED,174483
1978,2451,43929,STARTED,55419
1978,2451,43929,STARTED,52634
1978,2451,43967,STARTED,57159
1978,2451,43967,STARTED,47021
1978,2451,43967,STARTED,56908
1978,2451,43967,STARTED,53801
1978,2451,43967,STARTED,174486
1978,2451,43967,STARTED,174645
1978,2451,43967,STARTED,50626
1978,2451,43967,STARTED,51608
1978,2451,43967,STARTED,52038
1978,2451,43967,STARTED,49548
1978,2451,43967,STARTED,47082
1978,2451,43929,SUBSTITUTE,57601
1978,2451,43929,SUBSTITUTE,57065
1978,2451,43929,SUBSTITUTE,69718
1978,2451,43929,SUBSTITUTE,69719
1978,2451,43929,SUBSTITUTE,54977
1978,2451,43929,SUBSTITUTE,52902
1978,2451,43929,SUBSTITUTE,50162
1978,2451,43929,SUBSTITUTE,56510
1978,2451,43929,SUBSTITUTE,69721
1978,2451,43929,SUBSTITUTE,58283
1978,2451,43929,SUBSTITUTE,57066
1978,2451,43967,SUBSTITUTE,51465
1978,2451,43967,SUBSTITUTE,48671
1978,2451,43967,SUBSTITUTE,174759
1978,2451,43967,SUBSTITUTE,46683
1978,2451,43967,SUBSTITUTE,49863
1978,2451,43967,SUBSTITUTE,53337
1978,2451,43967,SUBSTITUTE,51609
1978,2451,43967,SUBSTITUTE,44651
1978,2451,43967,SUBSTITUTE,181332
1978,2451,43967,SUBSTITUTE,47812
1978,2451,43967,SUBSTITUTE,50615
1998,8772,43922,STARTED,153972
1998,8772,43922,STARTED,153933
1998,8772,43922,STARTED,153970
1998,8772,43922,STARTED,153931
1998,8772,43922,STARTED,75952
1998,8772,43922,STARTED,78384
1998,8772,43922,STARTED,153978
1998,8772,43922,STARTED,153969
1998,8772,43922,STARTED,153979
1998,8772,43922,STARTED,153959
1998,8772,43922,STARTED,153980
1998,8772,43938,STARTED,155697
1998,8772,43938,STARTED,253567
1998,8772,43938,STARTED,155686
1998,8772,43938,STARTED,174882
1998,8772,43938,STARTED,155711
1998,8772,43938,STARTED,155688
1998,8772,43938,STARTED,155699
1998,8772,43938,STARTED,159172
1998,8772,43938,STARTED,155708
1998,8772,43938,STARTED,174637
1998,8772,43938,STARTED,155707
1998,8772,43922,SUBSTITUTE,78407
1998,8772,43922,SUBSTITUTE,44626
1998,8772,43922,SUBSTITUTE,170102
1998,8772,43922,SUBSTITUTE,76115
1998,8772,43922,SUBSTITUTE,153943
1998,8772,43922,SUBSTITUTE,153932
1998,8772,43922,SUBSTITUTE,153938
1998,8772,43922,SUBSTITUTE,153951
1998,8772,43922,SUBSTITUTE,174364
1998,8772,43922,SUBSTITUTE,162680
1998,8772,43922,SUBSTITUTE,162609
1998,8772,43938,SUBSTITUTE,170756
1998,8772,43938,SUBSTITUTE,170754
1998,8772,43938,SUBSTITUTE,159565
1998,8772,43938,SUBSTITUTE,51715
1998,8772,43938,SUBSTITUTE,170268
1998,8772,43938,SUBSTITUTE,155712
1998,8772,43938,SUBSTITUTE,170755
1998,8772,43938,SUBSTITUTE,155698
1998,8772,43938,SUBSTITUTE,155713
1998,8772,43938,SUBSTITUTE,170478
1998,8772,43938,SUBSTITUTE,170752
2010,300061459,43822,STARTED,198546
2010,300061459,43822,STARTED,237771
2010,300061459,43822,STARTED,177788
2010,300061459,43822,STARTED,209904
2010,300061459,43822,STARTED,207761
2010,300061459,43822,STARTED,177785
2010,300061459,43822,STARTED,296013
2010,300061459,43822,STARTED,268406
2010,300061459,43822,STARTED,268414
2010,300061459,43822,STARTED,263395
2010,300061459,43822,STARTED,188387
2010,300061459,43949,STARTED,209121
2010,300061459,43949,STARTED,215517
2010,300061459,43949,STARTED,228351
2010,300061459,43949,STARTED,297112
2010,300061459,43949,STARTED,299087
2010,300061459,43949,STARTED,182768
2010,300061459,43949,STARTED,168832
2010,300061459,43949,STARTED,215484
2010,300061459,43949,STARTED,228336
2010,300061459,43949,STARTED,230517
2010,300061459,43949,STARTED,214887
2010,300061459,43822,SUBSTITUTE,77937
2010,300061459,43822,SUBSTITUTE,198548
2010,300061459,43822,SUBSTITUTE,309918
2010,300061459,43822,SUBSTITUTE,188386
2010,300061459,43822,SUBSTITUTE,291389
2010,300061459,43822,SUBSTITUTE,156216
2010,300061459,43822,SUBSTITUTE,291402
2010,300061459,43822,SUBSTITUTE,318861
2010,300061459,43822,SUBSTITUTE,209900
2010,300061459,43822,SUBSTITUTE,170828
2010,300061459,43822,SUBSTITUTE,197964
2010,300061459,43822,SUBSTITUTE,278124
2010,300061459,43949,SUBSTITUTE,186516
2010,300061459,43949,SUBSTITUTE,178804
2010,300061459,43949,SUBSTITUTE,228335
2010,300061459,43949,SUBSTITUTE,215476
2010,300061459,43949,SUBSTITUTE,215513
2010,300061459,43949,SUBSTITUTE,214888
2010,300061459,43949,SUBSTITUTE,297316
2010,300061459,43949,SUBSTITUTE,299090
2010,300061459,43949,SUBSTITUTE,215515
2010,300061459,43949,SUBSTITUTE,321732
2010,300061459,43949,SUBSTITUTE,323540
1974,1945,43922,STARTED,47314
1974,1945,43922,STARTED,174362
1974,1945,43922,STARTED,174949
1974,1945,43922,STARTED,46121
1974,1945,43922,STARTED,46230
1974,1945,43922,STARTED,46956
1974,1945,43922,STARTED,49989
1974,1945,43922,STARTED,50792
1974,1945,43922,STARTED,174658
1974,1945,43922,STARTED,69604
1974,1945,43922,STARTED,58354
1974,1945,43924,STARTED,63902
1974,1945,43924,STARTED,63904
1974,1945,43924,STARTED,181330
1974,1945,43924,STARTED,181327
1974,1945,43924,STARTED,44351
1974,1945,43924,STARTED,63879
1974,1945,43924,STARTED,63896
1974,1945,43924,STARTED,63894
1974,1945,43924,STARTED,63905
1974,1945,43924,STARTED,174458
1974,1945,43924,STARTED,63751
1974,1945,43922,SUBSTITUTE,47327
1974,1945,43922,SUBSTITUTE,47576
1974,1945,43922,SUBSTITUTE,174617
1974,1945,43922,SUBSTITUTE,44105
1974,1945,43922,SUBSTITUTE,174851
1974,1945,43922,SUBSTITUTE,56423
1974,1945,43922,SUBSTITUTE,58842
1974,1945,43922,SUBSTITUTE,69605
1974,1945,43922,SUBSTITUTE,60013
1974,1945,43922,SUBSTITUTE,57557
1974,1945,43922,SUBSTITUTE,60138
1974,1945,43924,SUBSTITUTE,181326
1974,1945,43924,SUBSTITUTE,63909
1974,1945,43924,SUBSTITUTE,69579
1974,1945,43924,SUBSTITUTE,181328
1974,1945,43924,SUBSTITUTE,63908
1974,1945,43924,SUBSTITUTE,174335
1974,1945,43924,SUBSTITUTE,49315
1974,1945,43924,SUBSTITUTE,63845
1974,1945,43924,SUBSTITUTE,63907
1974,1945,43924,SUBSTITUTE,63893
1974,1945,43924,SUBSTITUTE,181277
2014,300186479,43935,STARTED,358106
2014,300186479,43935,STARTED,290864
2014,300186479,43935,STARTED,216004
2014,300186479,43935,STARTED,290904
2014,300186479,43935,STARTED,290821
2014,300186479,43935,STARTED,358120
2014,300186479,43935,STARTED,358112
2014,300186479,43935,STARTED,273996
2014,300186479,43935,STARTED,375523
2014,300186479,43935,STARTED,290825
2014,300186479,43935,STARTED,358108
2014,300186479,43843,STARTED,323326
2014,300186479,43843,STARTED,215208
2014,300186479,43843,STARTED,364088
2014,300186479,43843,STARTED,296827
2014,300186479,43843,STARTED,319358
2014,300186479,43843,STARTED,239237
2014,300186479,43843,STARTED,379939
2014,300186479,43843,STARTED,296994
2014,300186479,43843,STARTED,366573
2014,300186479,43843,STARTED,379942
2014,300186479,43843,STARTED,354873
2014,300186479,43935,SUBSTITUTE,298738
2014,300186479,43935,SUBSTITUTE,380663
2014,300186479,43935,SUBSTITUTE,216880
2014,300186479,43935,SUBSTITUTE,290902
2014,300186479,43935,SUBSTITUTE,290903
2014,300186479,43935,SUBSTITUTE,358114
2014,300186479,43935,SUBSTITUTE,290824
2014,300186479,43935,SUBSTITUTE,379911
2014,300186479,43935,SUBSTITUTE,216874
2014,300186479,43935,SUBSTITUTE,379910
2014,300186479,43935,SUBSTITUTE,216006
2014,300186479,43935,SUBSTITUTE,290822
2014,300186479,43843,SUBSTITUTE,356166
2014,300186479,43843,SUBSTITUTE,305708
2014,300186479,43843,SUBSTITUTE,356162
2014,300186479,43843,SUBSTITUTE,323339
2014,300186479,43843,SUBSTITUTE,183882
2014,300186479,43843,SUBSTITUTE,321682
2014,300186479,43843,SUBSTITUTE,367261
2014,300186479,43843,SUBSTITUTE,366309
2014,300186479,43843,SUBSTITUTE,354859
2014,300186479,43843,SUBSTITUTE,354883
2014,300186479,43843,SUBSTITUTE,354875
2014,300186479,43843,SUBSTITUTE,376285
2006,97410026,43995,STARTED,178406
2006,97410026,43995,STARTED,177891
2006,97410026,43995,STARTED,168775
2006,97410026,43995,STARTED,177714
2006,97410026,43995,STARTED,154906
2006,97410026,43995,STARTED,177823
2006,97410026,43995,STARTED,154903
2006,97410026,43995,STARTED,154901
2006,97410026,43995,STARTED,214945
2006,97410026,43995,STARTED,177894
2006,97410026,43995,STARTED,214944
2006,97410026,43860,STARTED,170232
2006,97410026,43860,STARTED,208353
2006,97410026,43860,STARTED,184560
2006,97410026,43860,STARTED,209161
2006,97410026,43860,STARTED,175524
2006,97410026,43860,STARTED,155382
2006,97410026,43860,STARTED,183000
2006,97410026,43860,STARTED,253359
2006,97410026,43860,STARTED,184564
2006,97410026,43860,STARTED,184557
2006,97410026,43860,STARTED,178264
2006,97410026,43995,SUBSTITUTE,214938
2006,97410026,43995,SUBSTITUTE,177963
2006,97410026,43995,SUBSTITUTE,165876
2006,97410026,43995,SUBSTITUTE,177712
2006,97410026,43995,SUBSTITUTE,214941
2006,97410026,43995,SUBSTITUTE,177900
2006,97410026,43995,SUBSTITUTE,177896
2006,97410026,43995,SUBSTITUTE,160968
2006,97410026,43995,SUBSTITUTE,217409
2006,97410026,43995,SUBSTITUTE,177905
2006,97410026,43995,SUBSTITUTE,177897
2006,97410026,43995,SUBSTITUTE,214946
2006,97410026,43860,SUBSTITUTE,179814
2006,97410026,43860,SUBSTITUTE,181711
2006,97410026,43860,SUBSTITUTE,155401
2006,97410026,43860,SUBSTITUTE,183004
2006,97410026,43860,SUBSTITUTE,183008
2006,97410026,43860,SUBSTITUTE,213090
2006,97410026,43860,SUBSTITUTE,183012
2006,97410026,43860,SUBSTITUTE,182425
2006,97410026,43860,SUBSTITUTE,253358
2006,97410026,43860,SUBSTITUTE,183007
2006,97410026,43860,SUBSTITUTE,200706
2006,97410026,43860,SUBSTITUTE,235367
2014,300186496,43946,STARTED,297105
2014,300186496,43946,STARTED,358011
2014,300186496,43946,STARTED,212246
2014,300186496,43946,STARTED,359440
2014,300186496,43946,STARTED,274135
2014,300186496,43946,STARTED,358013
2014,300186496,43946,STARTED,297106
2014,300186496,43946,STARTED,297103
2014,300186496,43946,STARTED,336435
2014,300186496,43946,STARTED,358014
2014,300186496,43946,STARTED,367388
2014,300186496,43909,STARTED,178185
2014,300186496,43909,STARTED,213879
2014,300186496,43909,STARTED,213878
2014,300186496,43909,STARTED,230117
2014,300186496,43909,STARTED,209827
2014,300186496,43909,STARTED,323623
2014,300186496,43909,STARTED,271414
2014,300186496,43909,STARTED,304934
2014,300186496,43909,STARTED,330693
2014,300186496,43909,STARTED,270400
2014,300186496,43909,STARTED,339551
2014,300186496,43946,SUBSTITUTE,359448
2014,300186496,43946,SUBSTITUTE,182021
2014,300186496,43946,SUBSTITUTE,359454
2014,300186496,43946,SUBSTITUTE,358015
2014,300186496,43946,SUBSTITUTE,214571
2014,300186496,43946,SUBSTITUTE,319340
2014,300186496,43946,SUBSTITUTE,254141
2014,300186496,43946,SUBSTITUTE,368860
2014,300186496,43946,SUBSTITUTE,317056
2014,300186496,43946,SUBSTITUTE,299878
2014,300186496,43946,SUBSTITUTE,358012
2014,300186496,43946,SUBSTITUTE,379995
2014,300186496,43909,SUBSTITUTE,380009
2014,300186496,43909,SUBSTITUTE,213871
2014,300186496,43909,SUBSTITUTE,297230
2014,300186496,43909,SUBSTITUTE,365464
2014,300186496,43909,SUBSTITUTE,296303
2014,300186496,43909,SUBSTITUTE,213953
2014,300186496,43909,SUBSTITUTE,296297
2014,300186496,43909,SUBSTITUTE,296312
2014,300186496,43909,SUBSTITUTE,237071
2014,300186496,43909,SUBSTITUTE,369990
2014,300186496,43909,SUBSTITUTE,230114
2014,300186496,43909,SUBSTITUTE,227839
2002,43950008,43969,STARTED,176644
2002,43950008,43969,STARTED,184438
2002,43950008,43969,STARTED,177914
2002,43950008,43969,STARTED,174605
2002,43950008,43969,STARTED,155148
2002,43950008,43969,STARTED,179536
2002,43950008,43969,STARTED,183400
2002,43950008,43969,STARTED,161435
2002,43950008,43969,STARTED,183383
2002,43950008,43969,STARTED,77908
2002,43950008,43969,STARTED,77892
2002,43950008,43968,STARTED,159552
2002,43950008,43968,STARTED,177695
2002,43950008,43968,STARTED,157902
2002,43950008,43968,STARTED,177696
2002,43950008,43968,STARTED,157910
2002,43950008,43968,STARTED,157896
2002,43950008,43968,STARTED,159503
2002,43950008,43968,STARTED,157920
2002,43950008,43968,STARTED,177697
2002,43950008,43968,STARTED,157911
2002,43950008,43968,STARTED,157906
2002,43950008,43969,SUBSTITUTE,189199
2002,43950008,43969,SUBSTITUTE,176647
2002,43950008,43969,SUBSTITUTE,170678
2002,43950008,43969,SUBSTITUTE,177921
2002,43950008,43969,SUBSTITUTE,189861
2002,43950008,43969,SUBSTITUTE,177917
2002,43950008,43969,SUBSTITUTE,182683
2002,43950008,43969,SUBSTITUTE,168776
2002,43950008,43969,SUBSTITUTE,182714
2002,43950008,43969,SUBSTITUTE,177855
2002,43950008,43969,SUBSTITUTE,186619
2002,43950008,43969,SUBSTITUTE,189911
2002,43950008,43968,SUBSTITUTE,182790
2002,43950008,43968,SUBSTITUTE,179140
2002,43950008,43968,SUBSTITUTE,157898
2002,43950008,43968,SUBSTITUTE,177822
2002,43950008,43968,SUBSTITUTE,179141
2002,43950008,43968,SUBSTITUTE,186559
2002,43950008,43968,SUBSTITUTE,177698
2002,43950008,43968,SUBSTITUTE,177700
2002,43950008,43968,SUBSTITUTE,186557
2002,43950008,43968,SUBSTITUTE,157897
2002,43950008,43968,SUBSTITUTE,177702
2002,43950008,43968,SUBSTITUTE,177694
1990,264,43954,STARTED,44779
1990,264,43954,STARTED,174375
1990,264,43954,STARTED,174391
1990,264,43954,STARTED,174489
1990,264,43954,STARTED,174539
1990,264,43954,STARTED,174730
1990,264,43954,STARTED,174393
1990,264,43954,STARTED,174492
1990,264,43954,STARTED,174560
1990,264,43954,STARTED,174363
1990,264,43954,STARTED,44611
1990,264,43930,STARTED,174344
1990,264,43930,STARTED,174585
1990,264,43930,STARTED,194242
1990,264,43930,STARTED,174846
1990,264,43930,STARTED,174506
1990,264,43930,STARTED,174827
1990,264,43930,STARTED,189880
1990,264,43930,STARTED,44593
1990,264,43930,STARTED,174327
1990,264,43930,STARTED,44115
1990,264,43930,STARTED,174849
1990,264,43954,SUBSTITUTE,253088
1990,264,43954,SUBSTITUTE,44734
1990,264,43954,SUBSTITUTE,174348
1990,264,43954,SUBSTITUTE,44680
1990,264,43954,SUBSTITUTE,174735
1990,264,43954,SUBSTITUTE,174457
1990,264,43954,SUBSTITUTE,91368
1990,264,43954,SUBSTITUTE,77256
1990,264,43954,SUBSTITUTE,44629
1990,264,43954,SUBSTITUTE,44732
1990,264,43954,SUBSTITUTE,77257
1990,264,43930,SUBSTITUTE,174601
1990,264,43930,SUBSTITUTE,174345
1990,264,43930,SUBSTITUTE,95023
1990,264,43930,SUBSTITUTE,95003
1990,264,43930,SUBSTITUTE,174848
1990,264,43930,SUBSTITUTE,44562
1990,264,43930,SUBSTITUTE,174479
1990,264,43930,SUBSTITUTE,174390
1990,264,43930,SUBSTITUTE,174736
1990,264,43930,SUBSTITUTE,174461
1990,264,43930,SUBSTITUTE,44781
1982,771,43934,STARTED,174674
1982,771,43934,STARTED,52493
1982,771,43934,STARTED,55413
1982,771,43934,STARTED,174856
1982,771,43934,STARTED,44607
1982,771,43934,STARTED,174881
1982,771,43934,STARTED,56258
1982,771,43934,STARTED,50452
1982,771,43934,STARTED,160339
1982,771,43934,STARTED,56439
1982,771,43934,STARTED,51717
1982,771,43952,STARTED,56343
1982,771,43952,STARTED,166539
1982,771,43952,STARTED,53933
1982,771,43952,STARTED,55106
1982,771,43952,STARTED,55395
1982,771,43952,STARTED,45793
1982,771,43952,STARTED,53965
1982,771,43952,STARTED,50531
1982,771,43952,STARTED,167797
1982,771,43952,STARTED,55044
1982,771,43952,STARTED,44752
1982,771,43934,SUBSTITUTE,48356
1982,771,43934,SUBSTITUTE,50700
1982,771,43934,SUBSTITUTE,52483
1982,771,43934,SUBSTITUTE,50899
1982,771,43934,SUBSTITUTE,51461
1982,771,43934,SUBSTITUTE,48563
1982,771,43934,SUBSTITUTE,54150
1982,771,43934,SUBSTITUTE,59852
1982,771,43934,SUBSTITUTE,59895
1982,771,43934,SUBSTITUTE,49394
1982,771,43934,SUBSTITUTE,174707
1982,771,43952,SUBSTITUTE,174639
1982,771,43952,SUBSTITUTE,48672
1982,771,43952,SUBSTITUTE,55394
1982,771,43952,SUBSTITUTE,46982
1982,771,43952,SUBSTITUTE,47369
1982,771,43952,SUBSTITUTE,49428
1982,771,43952,SUBSTITUTE,69511
1982,771,43952,SUBSTITUTE,50723
1982,771,43952,SUBSTITUTE,69510
1982,771,43952,SUBSTITUTE,69509
1982,771,43952,SUBSTITUTE,48781
2018,300331510,43951,STARTED,359843
2018,300331510,43951,STARTED,300344
2018,300331510,43951,STARTED,401143
2018,300331510,43951,STARTED,300343
2018,300331510,43951,STARTED,300351
2018,300331510,43951,STARTED,300376
2018,300331510,43951,STARTED,300377
2018,300331510,43951,STARTED,359847
2018,300331510,43951,STARTED,300382
2018,300331510,43951,STARTED,401146
2018,300331510,43951,STARTED,300348
2018,300331510,43951,SUBSTITUTE,411383
2018,300331510,43951,SUBSTITUTE,411384
2018,300331510,43951,SUBSTITUTE,359845
2018,300331510,43951,SUBSTITUTE,411385
2018,300331510,43951,SUBSTITUTE,406732
2018,300331510,43951,SUBSTITUTE,231598
2018,300331510,43951,SUBSTITUTE,300369
2018,300331510,43951,SUBSTITUTE,216678
2018,300331510,43951,SUBSTITUTE,300380
2018,300331510,43951,SUBSTITUTE,401147
2018,300331510,43951,SUBSTITUTE,401145
2018,300331510,43951,SUBSTITUTE,300371
2018,300331510,43938,STARTED,376287
2018,300331510,43938,STARTED,359381
2018,300331510,43938,STARTED,297373
2018,300331510,43938,STARTED,339987
2018,300331510,43938,STARTED,336472
2018,300331510,43938,STARTED,241559
2018,300331510,43938,STARTED,372987
2018,300331510,43938,STARTED,372424
2018,300331510,43938,STARTED,357991
2018,300331510,43938,STARTED,369057
2018,300331510,43938,STARTED,375261
2018,300331510,43938,SUBSTITUTE,369029
2018,300331510,43938,SUBSTITUTE,336485
2018,300331510,43938,SUBSTITUTE,357988
2018,300331510,43938,SUBSTITUTE,312432
2018,300331510,43938,SUBSTITUTE,296633
2018,300331510,43938,SUBSTITUTE,380000
2018,300331510,43938,SUBSTITUTE,402149
2018,300331510,43938,SUBSTITUTE,375518
2018,300331510,43938,SUBSTITUTE,369058
2018,300331510,43938,SUBSTITUTE,299896
2018,300331510,43938,SUBSTITUTE,299887
2018,300331510,43938,SUBSTITUTE,297379
1978,2216,43934,STARTED,174674
1978,2216,43934,STARTED,57574
1978,2216,43934,STARTED,55413
1978,2216,43934,STARTED,46932
1978,2216,43934,STARTED,174856
1978,2216,43934,STARTED,61548
1978,2216,43934,STARTED,174881
1978,2216,43934,STARTED,52483
1978,2216,43934,STARTED,52509
1978,2216,43934,STARTED,51461
1978,2216,43934,STARTED,44607
1978,2216,43969,STARTED,50096
1978,2216,43969,STARTED,48300
1978,2216,43969,STARTED,45845
1978,2216,43969,STARTED,46523
1978,2216,43969,STARTED,57211
1978,2216,43969,STARTED,47294
1978,2216,43969,STARTED,56125
1978,2216,43969,STARTED,63875
1978,2216,43969,STARTED,56825
1978,2216,43969,STARTED,47259
1978,2216,43969,STARTED,57478
1978,2216,43934,SUBSTITUTE,50700
1978,2216,43934,SUBSTITUTE,52511
1978,2216,43934,SUBSTITUTE,50597
1978,2216,43934,SUBSTITUTE,58479
1978,2216,43934,SUBSTITUTE,59852
1978,2216,43934,SUBSTITUTE,56157
1978,2216,43934,SUBSTITUTE,55410
1978,2216,43934,SUBSTITUTE,56325
1978,2216,43934,SUBSTITUTE,160339
1978,2216,43934,SUBSTITUTE,49634
1978,2216,43934,SUBSTITUTE,46322
1978,2216,43969,SUBSTITUTE,45754
1978,2216,43969,SUBSTITUTE,181278
1978,2216,43969,SUBSTITUTE,46612
1978,2216,43969,SUBSTITUTE,63577
1978,2216,43969,SUBSTITUTE,56520
1978,2216,43969,SUBSTITUTE,44602
1978,2216,43969,SUBSTITUTE,50394
1978,2216,43969,SUBSTITUTE,52839
1978,2216,43969,SUBSTITUTE,181279
1978,2216,43969,SUBSTITUTE,55550
1978,2216,43969,SUBSTITUTE,59296
1994,3057,43924,STARTED,63514
1994,3057,43924,STARTED,63515
1994,3057,43924,STARTED,63518
1994,3057,43924,STARTED,92629
1994,3057,43924,STARTED,96461
1994,3057,43924,STARTED,170690
1994,3057,43924,STARTED,92713
1994,3057,43924,STARTED,76828
1994,3057,43924,STARTED,63547
1994,3057,43924,STARTED,92624
1994,3057,43924,STARTED,95008
1994,3057,43965,STARTED,52106
1994,3057,43965,STARTED,95428
1994,3057,43965,STARTED,174571
1994,3057,43965,STARTED,95645
1994,3057,43965,STARTED,157490
1994,3057,43965,STARTED,95644
1994,3057,43965,STARTED,77516
1994,3057,43965,STARTED,81831
1994,3057,43965,STARTED,130308
1994,3057,43965,STARTED,95400
1994,3057,43965,STARTED,81835
1994,3057,43924,SUBSTITUTE,144449
1994,3057,43924,SUBSTITUTE,63517
1994,3057,43924,SUBSTITUTE,92709
1994,3057,43924,SUBSTITUTE,63545
1994,3057,43924,SUBSTITUTE,76824
1994,3057,43924,SUBSTITUTE,63529
1994,3057,43924,SUBSTITUTE,115522
1994,3057,43924,SUBSTITUTE,63524
1994,3057,43924,SUBSTITUTE,92699
1994,3057,43924,SUBSTITUTE,115523
1994,3057,43924,SUBSTITUTE,171227
1994,3057,43965,SUBSTITUTE,77514
1994,3057,43965,SUBSTITUTE,77515
1994,3057,43965,SUBSTITUTE,81829
1994,3057,43965,SUBSTITUTE,95648
1994,3057,43965,SUBSTITUTE,77512
1994,3057,43965,SUBSTITUTE,111387
1994,3057,43965,SUBSTITUTE,174421
1994,3057,43965,SUBSTITUTE,95420
1994,3057,43965,SUBSTITUTE,81828
1994,3057,43965,SUBSTITUTE,95404
1994,3057,43965,SUBSTITUTE,81825
2010,300061475,43849,STARTED,3369
2010,300061475,43849,STARTED,306180
2010,300061475,43849,STARTED,290931
2010,300061475,43849,STARTED,296813
2010,300061475,43849,STARTED,200261
2010,300061475,43849,STARTED,176652
2010,300061475,43849,STARTED,170667
2010,300061475,43849,STARTED,198293
2010,300061475,43849,STARTED,214135
2010,300061475,43849,STARTED,310048
2010,300061475,43849,STARTED,200935
2010,300061475,43941,STARTED,177825
2010,300061475,43941,STARTED,186373
2010,300061475,43941,STARTED,309962
2010,300061475,43941,STARTED,227846
2010,300061475,43941,STARTED,186351
2010,300061475,43941,STARTED,169682
