match_id,player,team,time,type
"1012","Antonin Panenka","Czechoslovakia",21,"penalty"
"1012","Faisal Al Dakhil","Kuwait",57,"goal"
"102","Roger Milla","Cameroon",106,"goal"
"102","Roger Milla","Cameroon",108,"goal"
"102","Bernardo Redin","Colombia",115,"goal"
"103","David Platt","England",25,"goal"
"103","Emmanuel Kunde","Cameroon",61,"penalty"
"103","Eugene Ekeke","Cameroon",65,"goal"
"103","Gary Lineker","England",83,"penalty"
"103","Gary Lineker","England",105,"penalty"
"1051","Kenny Dalglish","Scotland",18,"goal"
"1051","John Wark","Scotland",29,"goal"
"1051","John Wark","Scotland",32,"goal"
"1051","Steve Sumner","New Zealand",54,"goal"
"1051","Steve Wooddin","New Zealand",64,"goal"
"1051","John Robertson","Scotland",73,"goal"
"1051","Steve Archibald","Scotland",79,"goal"
"1054","Yuri Gavrilov","Soviet Union",24,"goal"
"1054","Oleg Blokhin","Soviet Union",48,"goal"
"1054","Sergei Baltacha","Soviet Union",68,"goal"
"1055","Wlodimierz Smolarek","Poland",55,"goal"
"1055","Grzegorz Lato","Poland",58,"goal"
"1055","Zbigniew Boniek","Poland",61,"goal"
"1055","Andrzej Buncol","Poland",68,"goal"
"1055","Wlodzimierz Ciolek","Poland",76,"goal"
"1055","Guillermo La Rosa","Peru",83,"goal"
"1071","Joe Jordan","Scotland",15,"goal"
"1071","Aleksandre Chivadze","Soviet Union",59,"goal"
"1071","Ramaz Shengelia","Soviet Union",84,"goal"
"1071","Graeme Souness","Scotland",86,"goal"
"108","Roger Milla","Cameroon",76,"goal"
"108","Roger Milla","Cameroon",86,"goal"
"108","Gavril Balint","Romania",88,"goal"
"1084","Guillermo Stabile","Argentina",12,"goal"
"1084","Guillermo Stabile","Argentina",13,"goal"
"1084","Guillermo Subiabre","Chile",15,"goal"
"1084","Mario Evaristo","Argentina",51,"goal"
"1085","Luis Monti","Argentina",81,"goal"
"1086","Guillermo Stabile","Argentina",8,"goal"
"1086","Adolfo Zumelzu","Argentina",12,"goal"
"1086","Guillermo Stabile","Argentina",17,"goal"
"1086","Manuel Rosas","Mexico",42,"penalty"
"1086","Francisco Varallo","Argentina",53,"goal"
"1086","Adolfo Zumelzu","Argentina",55,"goal"
"1086","Manuel Rosas","Mexico",65,"goal"
"1086","Roberto Gayon","Mexico",75,"goal"
"1086","Guillermo Stabile","Argentina",80,"goal"
"1087","Pablo Dorado","Uruguay",12,"goal"
"1087","Carlos Peucelle","Argentina",20,"goal"
"1087","Guillermo Stabile","Argentina",37,"goal"
"1087","Pedro Cea","Uruguay",57,"goal"
"1087","Victoriano Iriarte","Uruguay",68,"goal"
"1087","Hector Castro","Uruguay",89,"goal"
"1088","Luis Monti","Argentina",20,"goal"
"1088","Alejandro Scopelli","Argentina",56,"goal"
"1088","Guillermo Stabile","Argentina",69,"goal"
"1088","Carlos Peucelle","Argentina",80,"goal"
"1088","Carlos Peucelle","Argentina",85,"goal"
"1088","Guillermo Stabile","Argentina",87,"goal"
"1088","Jim Brown","United States",89,"goal"
"1089","Luis Vargas Pena","Paraguay",40,"goal"
"1090","Bart Mcghee","United States",23,"goal"
"1090","Tom Florie","United States",45,"goal"
"1090","Bert Patenaude","United States",69,"goal"
"1091","Moderato","Brazil",37,"goal"
"1091","Preguinho","Brazil",67,"goal"
"1091","Moderato","Brazil",73,"goal"
"1091","Preguinho","Brazil",83,"goal"
"1092","Ivica Bek","Yugoslavia",60,"goal"
"1092","Blagoje Marjanovic","Yugoslavia",65,"goal"
"1092","Ivica Bek","Yugoslavia",67,"goal"
"1092","Djordje Vujadinovic","Yugoslavia",85,"goal"
"1093","Aleksandar Tirnanic","Yugoslavia",21,"goal"
"1093","Ivica Bek","Yugoslavia",30,"goal"
"1093","Preguinho","Brazil",62,"goal"
"1094","Guillermo Subiabre","Chile",65,"goal"
"1095","Carlos Vidal","Chile",3,"goal"
"1095","Manuel Rosas","Chile",51,"owngoal"
"1095","Carlos Vidal","Chile",65,"goal"
"1096","Lucien Laurent","France",19,"goal"
"1096","Marcel Langiller","France",40,"goal"
"1096","Andre Maschinot","France",43,"goal"
"1096","Juan Carreno","Mexico",70,"goal"
"1096","Andre Maschinot","France",87,"goal"
"1097","Bert Patenaude","United States",10,"goal"
"1097","Bert Patenaude","United States",15,"goal"
"1097","Bert Patenaude","United States",50,"goal"
"1098","Adalbert Desu","Romania",1,"goal"
"1098","Luis Souza","Peru",75,"goal"
"1098","Constantin Stanciu","Romania",79,"goal"
"1098","Nicolae Kovacs","Romania",89,"goal"
"1099","Hector Castro","Uruguay",60,"goal"
"1100","Pablo Dorado","Uruguay",7,"goal"
"1100","Hector Scarone","Uruguay",24,"goal"
"1100","Juan Anselmo","Uruguay",30,"goal"
"1100","Pedro Cea","Uruguay",35,"goal"
"1101","Djordje Vujadinovic","Yugoslavia",4,"goal"
"1101","Pedro Cea","Uruguay",18,"goal"
"1101","Juan Anselmo","Uruguay",20,"goal"
"1101","Juan Anselmo","Uruguay",31,"goal"
"1101","Victoriano Iriarte","Uruguay",61,"goal"
"1101","Pedro Cea","Uruguay",67,"goal"
"1101","Pedro Cea","Uruguay",72,"goal"
"1102","Ernesto Belis","Argentina",4,"goal"
"1102","Sven Jonasson","Sweden",9,"goal"
"1102","Alberto Galateo","Argentina",48,"goal"
"1102","Sven Jonasson","Sweden",67,"goal"
"1102","Knut Kroon","Sweden",79,"goal"
"1104","Jean Nicolas","France",18,"goal"
"1104","Matthias Sindelar","Austria",44,"goal"
"1104","Toni Schall","Austria",93,"goal"
"1104","Josef Bican","Austria",109,"goal"
"1104","Georges Verriest","France",116,"penalty"
"1105","Ernest Lehner","Germany",1,"goal"
"1105","Edmund Conen","Germany",27,"goal"
"1105","Johann Horvath","Austria",28,"goal"
"1105","Ernest Lehner","Germany",42,"goal"
"1105","Karl Sesta","Austria",54,"goal"
"1106","Johann Horvath","Austria",8,"goal"
"1106","Karl Zischek","Austria",51,"goal"
"1106","Gyorgy Sarosi","Hungary",60,"penalty"
"1107","Enrique Guaita","Italy",19,"goal"
"1108","Stanislaus Kobierski","Germany",25,"goal"
"1108","Bernard Voorhoof","Belgium",29,"goal"
"1108","Bernard Voorhoof","Belgium",43,"goal"
"1108","Otto Siffling","Germany",49,"goal"
"1108","Edmund Conen","Germany",66,"goal"
"1108","Edmund Conen","Germany",70,"goal"
"1108","Edmund Conen","Germany",87,"goal"
"111","Oleg Protasov","Soviet Union",20,"goal"
"111","Andrei Zygmantovich","Soviet Union",29,"goal"
"111","Aleksandr Zavarov","Soviet Union",52,"goal"
"111","Igor Dobrovolskyi","Soviet Union",63,"goal"
"1111","Iraragorri","Spain",18,"penalty"
"1111","Iraragorri","Spain",25,"goal"
"1111","Isidro Langara","Spain",29,"goal"
"1111","Leonidas","Brazil",55,"goal"
"1119","Pal Teleki","Hungary",11,"goal"
"1119","Geza Toldi","Hungary",31,"goal"
"1119","Abdel Rahman Fawzi","Egypt",35,"goal"
"1119","Abdel Rahman Fawzi","Egypt",39,"goal"
"1119","Jeno Vincze","Hungary",53,"goal"
"1119","Geza Toldi","Hungary",61,"goal"
"1122","Luis Regueiro","Spain",30,"goal"
"1122","Giovanni Ferrari","Italy",44,"goal"
"1123","Giuseppe Meazza","Italy",11,"goal"
"1129","Karl Hohmann","Germany",60,"goal"
"1129","Karl Hohmann","Germany",63,"goal"
"1129","Gosta Dunker","Sweden",82,"goal"
"1130","Oldrich Nejedly","Czechoslovakia",21,"goal"
"1130","Rudolf Noack","Germany",62,"goal"
"1130","Oldrich Nejedly","Czechoslovakia",69,"goal"
"1130","Oldrich Nejedly","Czechoslovakia",80,"goal"
"1133","Leopold Kielholz","Switzerland",7,"goal"
"1133","Kick Smit","Netherlands",29,"goal"
"1133","Leopold Kielholz","Switzerland",43,"goal"
"1133","Andre Abegglen","Switzerland",66,"goal"
"1133","Leen Vente","Netherlands",69,"goal"
"1134","Antonin Puc","Czechoslovakia",71,"goal"
"1134","Raimundo Orsi","Italy",81,"goal"
"1134","Angelo Schiavio","Italy",95,"goal"
"1135","Angelo Schiavio","Italy",18,"goal"
"1135","Raimundo Orsi","Italy",20,"goal"
"1135","Angelo Schiavio","Italy",29,"goal"
"1135","Aldo Donelli","United States",57,"goal"
"1135","Giovanni Ferrari","Italy",63,"goal"
"1135","Angelo Schiavio","Italy",64,"goal"
"1135","Raimundo Orsi","Italy",69,"goal"
"1135","Giuseppe Meazza","Italy",90,"goal"
"114","Pierre Littbarski","West Germany",88,"goal"
"114","Freddy Rincon","Colombia",90,"goal"
"1141","Stefan Dobay","Romania",11,"goal"
"1141","Antonin Puc","Czechoslovakia",50,"goal"
"1141","Oldrich Nejedly","Czechoslovakia",67,"goal"
"1143","Leopold Kielholz","Switzerland",12,"goal"
"1143","Frantisek Svoboda","Czechoslovakia",24,"goal"
"1143","Jiri Sobotka","Czechoslovakia",49,"goal"
"1143","Willy Jaeggi","Switzerland",78,"goal"
"1143","Oldrich Nejedly","Czechoslovakia",82,"goal"
"1146","Emile Veinante","France",1,"goal"
"1146","Jean Nicolas","France",16,"goal"
"1146","Henri Isemborghs","Belgium",38,"goal"
"1146","Jean Nicolas","France",69,"goal"
"1149","Gino Colaussi","Italy",51,"goal"
"1149","Giuseppe Meazza","Italy",60,"penalty"
"1149","Romeu","Brazil",87,"goal"
"1150","Leonidas","Brazil",18,"goal"
"1150","Fryedryk Szerfke","Poland",23,"penalty"
"1150","Romeu","Brazil",25,"goal"
"1150","Peracio","Brazil",44,"goal"
"1150","Ernest Wilimowski","Poland",53,"goal"
"1150","Ernest Wilimowski","Poland",59,"goal"
"1150","Peracio","Brazil",71,"goal"
"1150","Ernest Wilimowski","Poland",89,"goal"
"1150","Leonidas","Brazil",93,"goal"
"1150","Leonidas","Brazil",104,"goal"
"1150","Ernest Wilimowski","Poland",118,"goal"
"1151","Sven Jonasson","Sweden",28,"goal"
"1151","Arne Nyberg","Sweden",38,"goal"
"1151","Romeu","Brazil",44,"goal"
"1151","Leonidas","Brazil",63,"goal"
"1151","Leonidas","Brazil",74,"goal"
"1151","Peracio","Brazil",80,"goal"
"1152","Leonidas","Brazil",30,"goal"
"1152","Oldrich Nejedly","Czechoslovakia",65,"penalty"
"1153","Vlastimil Kopecky","Czechoslovakia",25,"goal"
"1153","Leonidas","Brazil",57,"goal"
"1153","Roberto","Brazil",63,"goal"
"1156","Silviu Bindea","Romania",35,"goal"
"1156","Hector Socorro","Cuba",44,"goal"
"1156","Jose Magrina","Cuba",69,"goal"
"1156","Iuliu Baratky","Romania",88,"goal"
"1156","Hector Socorro","Cuba",103,"goal"
"1156","Stefan Dobay","Romania",105,"goal"
"1157","Stefan Dobay","Romania",35,"goal"
"1157","Hector Socorro","Cuba",51,"goal"
"1157","Tomas Fernandez","Cuba",57,"goal"
"1158","Harry Andersson","Sweden",9,"goal"
"1158","Gustav Wetterstrom","Sweden",22,"goal"
"1158","Gustav Wetterstrom","Sweden",37,"goal"
"1158","Gustav Wetterstrom","Sweden",44,"goal"
"1158","Tore Keller","Sweden",80,"goal"
"1158","Harry Andersson","Sweden",81,"goal"
"1158","Arne Nyberg","Sweden",84,"goal"
"1158","Harry Andersson","Sweden",89,"goal"
"1164","Gino Colaussi","Italy",9,"goal"
"1164","Oscar Heisserer","France",10,"goal"
"1164","Silvio Piola","Italy",51,"goal"
"1164","Silvio Piola","Italy",72,"goal"
"1165","Josef Gauchel","Germany",29,"goal"
"1165","Andre Abegglen","Switzerland",43,"goal"
"1166","Willhelm Hahnemann","Germany",8,"goal"
"1166","Ernst Loertscher","Germany",22,"owngoal"
"1166","Eugen Walaschek","Switzerland",42,"goal"
"1166","Fredy Bickel","Switzerland",64,"goal"
"1166","Andre Abegglen","Switzerland",75,"goal"
"1166","Andre Abegglen","Switzerland",78,"goal"
"1172","Josef Kostalek","Czechoslovakia",93,"goal"
"1172","Josef Zeman","Czechoslovakia",111,"goal"
"1172","Oldrich Nejedly","Czechoslovakia",118,"goal"
"1173","Vilmos Kohut","Hungary",13,"goal"
"1173","Geza Toldi","Hungary",15,"goal"
"1173","Gyorgy Sarosi","Hungary",28,"goal"
"1173","Gyula Zsengeller","Hungary",35,"goal"
"1173","Gyula Zsengeller","Hungary",76,"goal"
"1173","Gyorgy Sarosi","Hungary",89,"goal"
"1174","Gino Colaussi","Italy",6,"goal"
"1174","Pal Titkos","Hungary",8,"goal"
"1174","Silvio Piola","Italy",16,"goal"
"1174","Gino Colaussi","Italy",35,"goal"
"1174","Gyorgy Sarosi","Hungary",70,"goal"
"1174","Silvio Piola","Italy",82,"goal"
"1175","Gyorgy Sarosi","Hungary",40,"goal"
"1175","Gyula Zsengeller","Hungary",89,"goal"
"1176","Arne Nyberg","Sweden",1,"goal"
"1176","Sven Jacobsson","Hungary",19,"owngoal"
"1176","Pal Titkos","Hungary",37,"goal"
"1176","Gyula Zsengeller","Hungary",39,"goal"
"1176","Gyorgy Sarosi","Hungary",65,"goal"
"1176","Gyula Zsengeller","Hungary",85,"goal"
"1179","Pietro Ferraris","Italy",2,"goal"
"1179","Arne Brustad","Norway",83,"goal"
"1179","Silvio Piola","Italy",94,"goal"
"1185","Oscar Miguez","Uruguay",14,"goal"
"1185","Ernesto Vidal","Uruguay",18,"goal"
"1185","Juan Schiaffino","Uruguay",23,"goal"
"1185","Oscar Miguez","Uruguay",40,"goal"
"1185","Oscar Miguez","Uruguay",51,"goal"
"1185","Juan Schiaffino","Uruguay",54,"goal"
"1185","Julio Perez","Uruguay",83,"goal"
"1185","Alcides Ghiggia","Uruguay",87,"goal"
"1186","Jose Parra","Brazil",15,"owngoal"
"1186","Jair","Brazil",21,"goal"
"1186","Chico","Brazil",31,"goal"
"1186","Chico","Brazil",55,"goal"
"1186","Ademir","Brazil",57,"goal"
"1186","Zizinho","Brazil",67,"goal"
"1186","Silvestre Igoa","Spain",71,"goal"
"1187","Ademir","Brazil",30,"goal"
"1187","Jair","Brazil",65,"goal"
"1187","Baltazar","Brazil",71,"goal"
"1187","Ademir","Brazil",79,"goal"
"1188","Alfredo Ii","Brazil",3,"goal"
"1188","Jackie Fatton","Switzerland",17,"goal"
"1188","Baltazar","Brazil",32,"goal"
"1188","Jackie Fatton","Switzerland",88,"goal"
"1189","Ademir","Brazil",17,"goal"
"1189","Ademir","Brazil",36,"goal"
"1189","Chico","Brazil",39,"goal"
"1189","Ademir","Brazil",52,"goal"
"1189","Ademir","Brazil",58,"goal"
"1189","Sune Andersson","Sweden",67,"penalty"
"1189","Maneca","Brazil",85,"goal"
"1189","Chico","Brazil",88,"goal"
"119","Bernardo Redin","Colombia",50,"goal"
"119","Carlos Valderrama","Colombia",85,"goal"
"1190","Friaca","Brazil",47,"goal"
"1190","Juan Schiaffino","Uruguay",66,"goal"
"1190","Alcides Ghiggia","Uruguay",79,"goal"
"1191","Ademir","Brazil",4,"goal"
"1191","Zizinho","Brazil",69,"goal"
"1192","Stan Mortensen","England",39,"goal"
"1192","Wilf Mannion","England",51,"goal"
"1193","Estanislao Basora","Spain",17,"goal"
"1193","Zarra","Spain",30,"goal"
"1194","Jorge Robledo","Chile",16,"goal"
"1194","Atilio Cremaschi","Chile",32,"goal"
"1194","Frank Wallace","United States",47,"goal"
"1194","Joe Maca","United States",48,"penalty"
"1194","Andres Prieto","Chile",54,"goal"
"1194","Atilio Cremaschi","Chile",60,"goal"
"1194","Fernando Riera","Chile",82,"goal"
"1199","Zarra","Spain",48,"goal"
"120","Davor Jozic","Yugoslavia",75,"goal"
"1202","Joe Gaetjens","United States",38,"goal"
"1206","Stig Sundqvist","Sweden",15,"goal"
"1206","Bror Mellberg","Sweden",33,"goal"
"1206","Karl-erik Palmer","Sweden",80,"goal"
"1206","Zarra","Spain",82,"goal"
"1207","Alcides Ghiggia","Uruguay",29,"goal"
"1207","Estanislao Basora","Spain",37,"goal"
"1207","Estanislao Basora","Spain",39,"goal"
"1207","Obdulio Varela","Uruguay",73,"goal"
"1208","Gino Pariani","United States",17,"goal"
"1208","Silvestre Igoa","Spain",81,"goal"
"1208","Estanislao Basora","Spain",83,"goal"
"1208","Zarra","Spain",89,"goal"
"1218","Riccardo Carapellese","Italy",12,"goal"
"1218","Egisto Pandolfini","Italy",63,"goal"
"1219","Riccardo Carapellese","Italy",7,"goal"
"1219","Hans Jeppsson","Sweden",25,"goal"
"1219","Sune Andersson","Sweden",34,"goal"
"1219","Hans Jeppsson","Sweden",69,"goal"
"1219","Ermes Muccinelli","Italy",78,"goal"
"1222","Rene Bader","Switzerland",10,"goal"
"1222","Kiki Antenen","Switzerland",44,"goal"
"1222","Horacio Casarin","Mexico",89,"goal"
"1225","Stjepan Bobek","Yugoslavia",20,"goal"
"1225","Zeljko Cajkovski","Yugoslavia",23,"goal"
"1225","Zeljko Cajkovski","Yugoslavia",51,"goal"
"1225","Kosta Tomasevic","Yugoslavia",81,"goal"
"1225","Hector Ortiz","Mexico",89,"penalty"
"1228","Stig Sundqvist","Sweden",17,"goal"
"1228","Karl-erik Palmer","Sweden",26,"goal"
"1228","Cesar Lopez Fretes","Paraguay",35,"goal"
"1228","Atilio Lopez","Paraguay",74,"goal"
"1230","Rajko Mitic","Yugoslavia",59,"goal"
"1230","Kosta Tomasevic","Yugoslavia",70,"goal"
"1230","Tihomir Ognjanov","Yugoslavia",84,"goal"
"1231","Karl-erik Palmer","Sweden",5,"goal"
"1231","Alcides Ghiggia","Uruguay",39,"goal"
"1231","Stig Sundqvist","Sweden",40,"goal"
"1231","Oscar Miguez","Uruguay",77,"goal"
"1231","Oscar Miguez","Uruguay",85,"goal"
"1233","Hans Schaefer","West Germany",31,"goal"
"1233","Max Morlock","West Germany",47,"goal"
"1233","Erich Probst","Austria",51,"goal"
"1233","Fritz Walter","West Germany",54,"penalty"
"1233","Ottmar Walter","West Germany",61,"goal"
"1233","Fritz Walter","West Germany",64,"penalty"
"1233","Ottmar Walter","West Germany",89,"goal"
"1236","Erich Probst","Austria",33,"goal"
"1237","Robert Ballaman","Switzerland",16,"goal"
"1237","Sepp Huegi","Switzerland",17,"goal"
"1237","Sepp Huegi","Switzerland",19,"goal"
"1237","Theodor Wagner","Austria",25,"goal"
"1237","Alfred Koerner","Austria",26,"goal"
"1237","Theodor Wagner","Austria",27,"goal"
"1237","Ernst Ocwirk","Austria",32,"goal"
"1237","Alfred Koerner","Austria",34,"goal"
"1237","Robert Ballaman","Switzerland",39,"goal"
"1237","Theodor Wagner","Austria",53,"goal"
"1237","Sepp Huegi","Switzerland",60,"goal"
"1237","Erich Probst","Austria",76,"goal"
"1238","Ernst Stojaspal","Austria",3,"goal"
"1238","Erich Probst","Austria",4,"goal"
"1238","Erich Probst","Austria",21,"goal"
"1238","Erich Probst","Austria",24,"goal"
"1238","Ernst Stojaspal","Austria",65,"goal"
"1239","Ernst Stojaspal","Austria",16,"penalty"
"1239","Juan Hohberg","Uruguay",22,"goal"
"1239","Luis Cruz","Uruguay",59,"owngoal"
"1239","Ernst Ocwirk","Austria",79,"goal"
"1240","Leopold Anoul","Belgium",5,"goal"
"1240","Ivor Broadis","England",26,"goal"
"1240","Nat Lofthouse","England",36,"goal"
"1240","Ivor Broadis","England",63,"goal"
"1240","Rik Coppens","Belgium",67,"goal"
"1240","Leopold Anoul","Belgium",71,"goal"
"1240","Nat Lofthouse","England",91,"goal"
"1240","Jimmy Dickinson","Belgium",94,"owngoal"
"1243","Egisto Pandolfini","Italy",41,"penalty"
"1243","Carlo Galli","Italy",48,"goal"
"1243","Amleto Frignani","Italy",58,"goal"
"1243","Benito Lorenzi","Italy",78,"goal"
"1243","Leopold Anoul","Belgium",81,"goal"
"1248","Nandor Hidegkuti","Hungary",4,"goal"
"1248","Sandor Kocsis","Hungary",7,"goal"
"1248","Djalma Santos","Brazil",18,"penalty"
"1248","Mihaly Lantos","Hungary",60,"penalty"
"1248","Julinho","Brazil",65,"goal"
"1248","Sandor Kocsis","Hungary",88,"goal"
"1249","Baltazar","Brazil",23,"goal"
"1249","Didi","Brazil",30,"goal"
"1249","Pinga","Brazil",34,"goal"
"1249","Pinga","Brazil",43,"goal"
"1249","Julinho","Brazil",69,"goal"
"1252","Branko Zebec","Yugoslavia",48,"goal"
"1252","Didi","Brazil",69,"goal"
"1263","Jimmy Mullen","England",43,"goal"
"1263","Dennis Wilshaw","England",69,"goal"
"1264","Carlos Borges","Uruguay",5,"goal"
"1264","Nat Lofthouse","England",16,"goal"
"1264","Obdulio Varela","Uruguay",39,"goal"
"1264","Juan Schiaffino","Uruguay",46,"goal"
"1264","Tom Finney","England",67,"goal"
"1264","Javier Ambrois","Uruguay",78,"goal"
"127","Juan Cayasso","Costa Rica",49,"goal"
"1275","Jean Vincent","France",19,"goal"
"1275","Raul Cardenas","France",46,"owngoal"
"1275","Jose Lamadrid","Mexico",54,"goal"
"1275","Tomas Balcazar","Mexico",85,"goal"
"1275","Raymond Kopa","France",88,"penalty"
"1276","Milos Milutinovic","Yugoslavia",15,"goal"
"1277","Sandor Kocsis","Hungary",3,"goal"
"1277","Ferenc Puskas","Hungary",17,"goal"
"1277","Sandor Kocsis","Hungary",21,"goal"
"1277","Alfred Pfaff","West Germany",25,"goal"
"1277","Nandor Hidegkuti","Hungary",52,"goal"
"1277","Nandor Hidegkuti","Hungary",54,"goal"
"1277","Sandor Kocsis","Hungary",69,"goal"
"1277","Jozsef Toth","Hungary",75,"goal"
"1277","Helmut Rahn","West Germany",77,"goal"
"1277","Sandor Kocsis","Hungary",78,"goal"
"1277","Richard Herrmann","West Germany",84,"goal"
"1278","Ferenc Puskas","Hungary",6,"goal"
"1278","Zoltan Czibor","Hungary",8,"goal"
"1278","Max Morlock","West Germany",10,"goal"
"1278","Helmut Rahn","West Germany",18,"goal"
"1278","Helmut Rahn","West Germany",84,"goal"
"128","Johnny Ekstrom","Sweden",32,"goal"
"128","Roger Flores","Costa Rica",75,"goal"
"128","Hernan Medford","Costa Rica",87,"goal"
"1283","Suat Mamat","Turkey",2,"goal"
"1283","Hans Schaefer","West Germany",14,"goal"
"1283","Berni Klodt","West Germany",52,"goal"
"1283","Ottmar Walter","West Germany",60,"goal"
"1283","Max Morlock","West Germany",84,"goal"
"1284","Ottmar Walter","West Germany",7,"goal"
"1284","Hans Schaefer","West Germany",12,"goal"
"1284","Mustafa Ertan","Turkey",21,"goal"
"1284","Max Morlock","West Germany",30,"goal"
"1284","Max Morlock","West Germany",60,"goal"
"1284","Fritz Walter","West Germany",62,"goal"
"1284","Max Morlock","West Germany",77,"goal"
"1284","Hans Schaefer","West Germany",79,"goal"
"1284","Lefter Kucukandonyadis","Turkey",82,"goal"
"1285","Ivan Horvat","West Germany",9,"owngoal"
"1285","Helmut Rahn","West Germany",85,"goal"
"129","Tomas Skuhravy","Czechoslovakia",12,"goal"
"129","Ronald Gonzalez","Costa Rica",55,"goal"
"129","Tomas Skuhravy","Czechoslovakia",63,"goal"
"129","Lubos Kubik","Czechoslovakia",76,"goal"
"129","Tomas Skuhravy","Czechoslovakia",82,"goal"
"1294","Ferenc Puskas","Hungary",12,"goal"
"1294","Mihaly Lantos","Hungary",18,"goal"
"1294","Sandor Kocsis","Hungary",24,"goal"
"1294","Sandor Kocsis","Hungary",36,"goal"
"1294","Sandor Kocsis","Hungary",50,"goal"
"1294","Zoltan Czibor","Hungary",59,"goal"
"1294","Peter Palotas","Hungary",75,"goal"
"1294","Peter Palotas","Hungary",83,"goal"
"1294","Ferenc Puskas","Hungary",89,"goal"
"1295","Zoltan Czibor","Hungary",12,"goal"
"1295","Nandor Hidegkuti","Hungary",47,"goal"
"1295","Juan Hohberg","Uruguay",75,"goal"
"1295","Juan Hohberg","Uruguay",86,"goal"
"1295","Sandor Kocsis","Hungary",109,"goal"
"1295","Sandor Kocsis","Hungary",116,"goal"
"1300","Robert Ballaman","Switzerland",18,"goal"
"1300","Giampiero Boniperti","Italy",44,"goal"
"1300","Sepp Huegi","Switzerland",78,"goal"
"1301","Sepp Huegi","Switzerland",14,"goal"
"1301","Robert Ballaman","Switzerland",48,"goal"
"1301","Fulvio Nesti","Italy",67,"goal"
"1301","Sepp Huegi","Switzerland",85,"goal"
"1301","Jackie Fatton","Switzerland",90,"goal"
"1304","Suat Mamat","Turkey",10,"goal"
"1304","Lefter Kucukandonyadis","Turkey",18,"goal"
"1304","Suat Mamat","Turkey",30,"goal"
"1304","Buhran Sargun","Turkey",37,"goal"
"1304","Buhran Sargun","Turkey",64,"goal"
"1304","Buhran Sargun","Turkey",70,"goal"
"1304","Erol Keskin","Turkey",76,"goal"
"1313","Carlos Borges","Uruguay",17,"goal"
"1313","Oscar Miguez","Uruguay",30,"goal"
"1313","Carlos Borges","Uruguay",47,"goal"
"1313","Julio Abbadie","Uruguay",54,"goal"
"1313","Carlos Borges","Uruguay",57,"goal"
"1313","Oscar Miguez","Uruguay",83,"goal"
"1313","Julio Abbadie","Uruguay",85,"goal"
"1315","Oscar Miguez","Uruguay",71,"goal"
"1315","Juan Schiaffino","Uruguay",84,"goal"
"1323","Oreste Omar Corbatta","Argentina",2,"goal"
"1323","Helmut Rahn","West Germany",32,"goal"
"1323","Uwe Seeler","West Germany",40,"goal"
"1323","Helmut Rahn","West Germany",79,"goal"
"1324","Peter Mcparland","Northern Ireland",3,"goal"
"1324","Oreste Omar Corbatta","Argentina",38,"penalty"
"1324","Norberto Menendez","Argentina",55,"goal"
"1324","Ludovico Avio","Argentina",59,"goal"
"1325","Milan Dvorak","Czechoslovakia",8,"goal"
"1325","Zdenek Zikan","Czechoslovakia",17,"goal"
"1325","Zdenek Zikan","Czechoslovakia",40,"goal"
"1325","Oreste Omar Corbatta","Argentina",65,"penalty"
"1325","Jiri Feureisl","Czechoslovakia",69,"goal"
"1325","Vaclav Hovorka","Czechoslovakia",82,"goal"
"1325","Vaclav Hovorka","Czechoslovakia",89,"goal"
"1326","Jose Altafini","Brazil",38,"goal"
"1326","Nilton Santos","Brazil",49,"goal"
"1326","Jose Altafini","Brazil",89,"goal"
"1327","Karl Koller","Austria",16,"goal"
"1327","John Haynes","England",56,"goal"
"1327","Alfred Koerner","Austria",70,"goal"
"1327","Derek Kevan","England",73,"goal"
"1332","Anatoli Ilyin","Soviet Union",15,"goal"
"1332","Valentin Ivanov","Soviet Union",63,"goal"
"1340","Vava","Brazil",2,"goal"
"1340","Just Fontaine","France",9,"goal"
"1340","Didi","Brazil",39,"goal"
"1340","Pelé","Brazil",52,"goal"
"1340","Pelé","Brazil",64,"goal"
"1340","Pelé","Brazil",75,"goal"
"1340","Roger Piantoni","France",83,"goal"
"1343","Nils Liedholm","Sweden",4,"goal"
"1343","Vava","Brazil",9,"goal"
"1343","Vava","Brazil",32,"goal"
"1343","Pelé","Brazil",55,"goal"
"1343","Mario Zagallo","Brazil",68,"goal"
"1343","Agne Simonsson","Sweden",80,"goal"
"1343","Pelé","Brazil",90,"goal"
"1344","Vava","Brazil",3,"goal"
"1344","Vava","Brazil",77,"goal"
"1345","Pelé","Brazil",66,"goal"
"1372","Nikita Simonyan","Soviet Union",13,"goal"
"1372","Aleksandr Ivanov","Soviet Union",55,"goal"
"1372","Derek Kevan","England",66,"goal"
"1372","Tom Finney","England",85,"penalty"
"1373","Anatoli Ilyin","Soviet Union",68,"goal"
"1382","Just Fontaine","France",16,"goal"
"1382","Hans Ciesclarczyk","West Germany",18,"goal"
"1382","Raymond Kopa","France",27,"penalty"
"1382","Just Fontaine","France",36,"goal"
"1382","Yvon Douis","France",50,"goal"
"1382","Helmut Rahn","West Germany",52,"goal"
"1382","Just Fontaine","France",78,"goal"
"1382","Hans Schaefer","West Germany",84,"goal"
"1382","Just Fontaine","France",89,"goal"
"1385","Maryan Wisnieski","France",44,"goal"
"1385","Just Fontaine","France",55,"goal"
