player_id,year,player_name
"174596","1990","Ibrahim Hassan"
"44769","1990","Rabie Yassin"
"44551","1990","Hany Ramzy"
"164603","1990","Hesham Yakan"
"174650","1990","Ashraf Kasem"
"44772","1990","Ismail Youssef"
"174321","1990","Magdy Abdelghany"
"174595","1990","Hossam Hassan"
"43811","1990","Gamal Abdelhamid"
"44649","1990","Tarek Soliman"
"174324","1990","Taher Abou Zeid"
"44550","1990","Ahmed Ramzy"
"180661","1990","Alaa Mayhoub"
"174517","1990","Saber Eid"
"93277","1990","Magdy Tolba"
"180662","1990","Ayman Shawky"
"174823","1990","Osama Oraby"
"30685","1990","Adel Abdelrahman"
"43805","1990","Ahmed El Kass"
"44682","1990","Ayman Taher"
"174519","1990","Thabet El Batal"
"44621","1990","David Seaman"
"44637","1990","Peter Shilton"
"44663","1990","Gary Stevens"
"174842","1990","Stuart Pearce"
"44748","1990","Neil Webb"
"164264","1990","Des Walker"
"174441","1990","Terry Butcher"
"44573","1990","Bryan Robson"
"44745","1990","Chris Waddle"
"174384","1990","Peter Beardsley"
"174708","1990","Gary Lineker"
"174378","1990","John Barnes"
"174838","1990","Paul Parker"
"95554","1990","Chris Woods"
"44764","1990","Mark Wright"
"174507","1990","Tony Dorigo"
"174757","1990","Steve Mcmahon"
"174867","1990","David Platt"
"174609","1990","Steve Hodge"
"174553","1990","Paul Gascoigne"
"44662","1990","Trevor Steven"
"174437","1990","Steve Bull"
"69304","1990","Dave Beasant"
"174631","1990","Bodo Illgner"
"44561","1990","Stefan Reuter"
"174427","1990","Andreas Brehme"
"174673","1990","Juergen Kohler"
"174359","1990","Klaus Augenthaler"
"174435","1990","Guido Buchwald"
"174711","1990","Pierre Littbarski"
"174588","1990","Thomas Haessler"
"44739","1990","Rudi Voeller"
"174742","1990","Lothar Matthaeus"
"174769","1990","Frank Mill"
"174361","1990","Raimond Aumann"
"44565","1990","Karlheinz Riedle"
"174392","1990","Thomas Berthold"
"174385","1990","Uwe Bein"
"44659","1990","Paul Steiner"
"155355","1990","Andreas Moeller"
"174666","1990","Juergen Klinsmann"
"174860","1990","Hans Pfluegler"
"44688","1990","Olaf Thon"
"174599","1990","Guenther Hermann"
"174672","1990","Andreas Koepke"
"44779","1990","Walter Zenga"
"174375","1990","Franco Baresi"
"174391","1990","Giuseppe Bergomi"
"174489","1990","Luigi De Agostini"
"253088","1990","Ciro Ferrara"
"174539","1990","Riccardo Ferri"
"174730","1990","Paolo Maldini"
"44734","1990","Pietro Vierchowod"
"174348","1990","Carlo Ancelotti"
"174393","1990","Nicola Berti"
"174492","1990","Fernando De Napoli"
"44680","1990","Stefano Tacconi"
"174560","1990","Giuseppe Giannini"
"174735","1990","Giancarlo Marocchi"
"174363","1990","Roberto Baggio"
"174457","1990","Andrea Carnevale"
"91368","1990","Roberto Donadoni"
"77256","1990","Roberto Mancini"
"44611","1990","Salvatore Schillaci"
"44629","1990","Aldo Serena"
"44732","1990","Gianluca Vialli"
"77257","1990","Gianluca Pagliuca"
"174663","1990","Kim Poong Jo"
"174837","1990","Park Kyung Hoon"
"174469","1990","Choi Kang Hee"
"44770","1990","Yoon Deok Yeo"
"69328","1990","Chung Yong Hwan"
"174699","1990","Lee Tae Ho"
"44444","1990","Noh Soo Jin"
"174470","1990","Chung Hae Won"
"174625","1990","Hwang Bo Kwan"
"174698","1990","Lee Sang Yoon"
"174444","1990","Byun Byung Joo"
"174697","1990","Lee Heung Sil"
"174471","1990","Chung Jong Soo"
"44001","1990","Choi Soon Ho"
"43998","1990","Cho Min Kook"
"174662","1990","Kim Joo Sung"
"168134","1990","Gu Sang Bum"
"174626","1990","Hwang Sun Hong"
"174640","1990","Jeong Gi Dong"
"2188","1990","Hong Myung Bo"
"174468","1990","Choi In Young"
"174700","1990","Lee Young Jin"
"44713","1990","Hans Van Breukelen"
"44711","1990","Berry Van Aerle"
"44566","1990","Frank Rijkaard"
"174671","1990","Ronald Koeman"
"44721","1990","Adri Van Tiggelen"
"44763","1990","Jan Wouters"
"174670","1990","Erwin Koeman"
"44724","1990","Gerald Vanenburg"
"41373","1990","Marco Van Basten"
"174582","1990","Ruud Gullit"
"44761","1990","Richard Witschge"
"174661","1990","Wim Kieft"
"44590","1990","Graeme Rutjes"
"44722","1990","Johnny Van T Schip"
"44584","1990","Bryan Roy"
"174604","1990","Joop Hiele"
"174562","1990","Hans Gillhaus"
"174547","1990","Henk Fraeser"
"44720","1990","John Van Loen"
"44759","1990","Aron Winter"
"174407","1990","Danny Blind"
"95133","1990","Stanley Menzo"
"174418","1990","Pat Bonner"
"174785","1990","Chris Morris"
"44658","1990","Steve Staunton"
"174748","1990","Mick Mc Carthy"
"174782","1990","Kevin Moran"
"44751","1990","Ronnie Whelan"
"174751","1990","Paul Mcgrath"
"174616","1990","Ray Houghton"
"174333","1990","John Aldridge"
"174459","1990","Tony Cascarino"
"44634","1990","Kevin Sheedy"
"174811","1990","David O Leary"
"44700","1990","Andy Townsend"
"174621","1990","Christopher Hughton"
"164604","1990","Bernard Slaven"
"138417","1990","John Sheridan"
"44540","1990","Niall Quinn"
"44657","1990","Frank Stapleton"
"174657","1990","David Kelly"
"174443","1990","John Byrne"
"174756","1990","Alan Mcloughlin"
"174855","1990","Gerald Peyton"
"174720","1990","Silviu Lung"
"44556","1990","Mircea Rednic"
"167157","1990","Michael Klein"
"159954","1990","Ioan Andone"
"44583","1990","Iosif Rotariu"
"174876","1990","Gheorghe Popescu"
"174687","1990","Marius Lacatus"
"44592","1990","Ioan Sabau"
"174451","1990","Rodion Camataru"
"2354","1990","Gheorghe Hagi"
"174721","1990","Danut Lupu"
"44661","1990","Bogdan Stelea"
"174875","1990","Adrian Popescu"
"44543","1990","Florin Raducioiu"
"174741","1990","Dorin Mateut"
"44691","1990","Daniel Timofte"
"174512","1990","Ilie Dumitrescu"
"174366","1990","Gavril Balint"
"44600","1990","Emil Sandoi"
"167247","1990","Zsolt Muzsnai"
"53285","1990","Ioan Lupescu"
"166398","1990","Gheorghe Liliac"
"174701","1990","Jim Leighton"
"174754","1990","Alex Mcleish"
"174329","1990","Roy Aitken"
"174572","1990","Richard Gough"
"192863","1990","Paul Mcstay"
"174731","1990","Maurice Malpas"
"174642","1990","Mo Johnston"
"174397","1990","Jim Bett"
"174749","1990","Alistair Mccoist"
"174755","1990","Murdo Mcleod"
"174561","1990","Gary Gillespie"
"174568","1990","Andy Goram"
"174513","1990","Gordon Durie"
"174752","1990","Alan Mcinally"
"174703","1990","Craig Levein"
"174747","1990","Stuart Mccall"
"174753","1990","Stewart Mckimmie"
"95068","1990","John Collins"
"174758","1990","David Mcpherson"
"174746","1990","Gary Mcallister"
"174542","1990","Robert Fleck"
"174583","1990","Bryan Gunn"
"174487","1990","Rinat Dasaev"
"174396","1990","Vladimir Bessonov"
"174659","1990","Vagiz Khidiyatullin"
"166396","1990","Oleg Kuznetsov"
"44041","1990","Anatoli Demyanenko"
"44552","1990","Vasili Rats"
"174334","1990","Serguei Aleinikov"
"174710","1990","Gennadi Litovchenko"
"44775","1990","Aleksandr Zavarov"
"174883","1990","Oleg Protasov"
"174504","1990","Igor Dobrovolskyi"
"174421","1990","Aleksandr Borodyuk"
"157493","1990","Akhrik Tsveiba"
"174712","1990","Vladimir Liutyi"
"44768","1990","Ivan Yaremchuk"
"162977","1990","Viktor Chanov"
"44783","1990","Andrei Zygmantovich"
"44632","1990","Igor Shalimov"
"44113","1990","Sergei Fokin"
"174571","1990","Sergei Gorlukovich"
"174433","1990","Valeri Broshin"
"44706","1990","Aleksandr Uvarov"
"44789","1990","Andoni Zubizarreta"
"63538","1990","Chendo"
"174641","1990","Manuel Jimenez"
"174350","1990","Andrinua"
"44598","1990","Manuel Sanchis"
"166469","1990","Martin Vazquez"
"174836","1990","Miguel Pardeza"
"163682","1990","Quique"
"174442","1990","Emilio Butragueno"
"167209","1990","Fernando"
"44737","1990","Francisco Villarroya"
"158948","1990","Rafael Alkorta"
"174323","1990","Juan Carlos Ablanedo"
"166540","1990","Alberto Gorriz"
"63539","1990","Roberto"
"174374","1990","Jose Maria Bakero"
"174605","1990","Fernando Hierro"
"44544","1990","Rafa Paz"
"44594","1990","Julio Salinas"
"63576","1990","Manolo"
"166466","1990","Michel"
"55436","1990","Jose Ochotorena"
"45608","1990","Sven Andersson"
"77987","1990","Jan Eriksson"
"174628","1990","Glenn Hysen"
"174693","1990","Peter Larsson"
"44320","1990","Roger Ljung"
"174805","1990","Roland Nilsson"
"55355","1990","Niclas Nyhlen"
"44617","1990","Stefan Schwarz"
"174523","1990","Leif Engqvist"
"174632","1990","Klas Ingesson"
"166565","1990","Ulrik Jansson"
"174525","1990","Lars Eriksson"
"174706","1990","Anders Limpar"
"174804","1990","Joakim Nilsson"
"44672","1990","Glenn Stromberg"
"44687","1990","Jonas Thern"
"174431","1990","Tomas Brolin"
"95459","1990","Johnny Ekstrom"
"174577","1990","Mats Gren"
"174725","1990","Mats Magnusson"
"174853","1990","Stefan Petterson"
"44554","1990","Thomas Ravelli"
"54469","1990","Abdullah Musa"
"174787","1990","Khaleel Ghanim"
"94432","1990","Ali Thani Jumaa"
"174789","1990","Ghanim Mubarak"
"44676","1990","Abdullah Sultan"
"43806","1990","Mohamed Abdullah"
"94440","1990","Fahad Khamees"
"94471","1990","Khalid Ismail"
"180660","1990","Abdulaziz Mohamed"
"94414","1990","Adnan Al Talyani"
"174402","1990","Zuhair Bakheet"
"94428","1990","Hussain Ghuloum"
"174624","1990","Hassan Mohamed"
"168137","1990","Nasir Khamees"
"94420","1990","Ibrahim Meer"
"174788","1990","Mohamed Salim"
"49248","1990","Muhsin Musabah"
"43807","1990","Fahad Abdulrahman"
"94436","1990","Eissa Meer"
"174774","1990","Yousuf Hussain"
"94418","1990","Abdulrahman Al Haddad"
"174773","1990","Hassan Abdulqader"
"174344","1990","Fernando Alvez"
"174585","1990","Nelson Gutierrez"
"194242","1990","Hugo De Leon"
"174601","1990","Jose Herrera"
"174846","1990","Jose Perdomo"
"174506","1990","Alfonso Dominguez"
"174345","1990","Antonio Alzamendi"
"174827","1990","Santiago Ostolaza"
"189880","1990","Enzo Francescoli"
"95023","1990","Ruben Paz"
"95003","1990","Ruben Sosa"
"174848","1990","Eduardo Pereira"
"44562","1990","Felipe Revelez"
"44593","1990","Jose Pintos"
"174479","1990","Carlos Correa"
"174390","1990","Pablo Bengoechea"
"174736","1990","Sergio Martinez"
"174327","1990","Carlos Aguilera"
"44115","1990","Daniel Fonseca"
"174849","1990","Ruben Pereira"
"174461","1990","William Castro"
"44781","1990","Adolfo Zeoli"
"174765","1990","Tony Meola"
"44702","1990","Steve Trittschuh"
"174509","1990","John Doyle"
"174373","1990","Jimmy Banks"
"44758","1990","Michael Windischmann"
"174593","1990","John Harkes"
"44548","1990","Tab Ramos"
"174408","1990","Brian Bliss"
"44675","1990","Christopher Sullivan"
"44729","1990","Peter Vermes"
"44766","1990","Eric Wynalda"
"174682","1990","Paul Krumpe"
"174516","1990","Eric Eichmann"
"44668","1990","John Stollmeyer"
"174355","1990","Desmond Armstrong"
"174792","1990","Bruce Murray"
"174365","1990","Marcelo Balboa"
"174656","1990","Kasey Keller"
"159038","1990","Chris Henderson"
"174449","1990","Paul Caligiuri"
"180611","1990","Neil Covone"
"44725","1990","David Vanole"
"252712","1990","Tomislav Ivkovic"
"44656","1990","Vujadin Stanojkovic"
"44653","1990","Predrag Spasic"
"44744","1990","Zoran Vulic"
"174587","1990","Faruk Hadzibegic"
"44241","1990","Davor Jozic"
"174430","1990","Dragoljub Brnovic"
"44677","1990","Safet Susic"
"174834","1990","Darko Pancev"
"44667","1990","Dragan Stojkovic"
"44742","1990","Zlatko Vujovic"
"174821","1990","Fahrudin Omerovic"
"174652","1990","Srecko Katanec"
"155689","1990","Alen Boksic"
"174882","1990","Robert Prosinecki"
"44591","1990","Refik Sabanadzovic"
"174637","1990","Robert Jarni"
"174368","1990","Mirsad Baljic"
"252795","1990","Dejan Savicevic"
"155711","1990","Davor Suker"
"174833","1990","Andrej Panadic"
"174702","1990","Dragoje Lekovic"
"168112","1994","Sergio Goycochea"
"76117","1994","Sergio Vazquez"
"78407","1994","Jose Chamot"
"44626","1994","Roberto Sensini"
"76113","1994","Fernando Redondo"
"44585","1994","Oscar Ruggeri"
"174454","1994","Claudio Caniggia"
"94521","1994","Jose Basualdo"
"75952","1994","Gabriel Batistuta"
"174732","1994","Diego Maradona"
"78439","1994","Ramon Medina Bello"
"51311","1994","Luis Islas"
"75954","1994","Fernando Caceres"
"76115","1994","Diego Simeone"
"78053","1994","Jorge Borelli"
"114718","1994","Hernan Diaz"
"78384","1994","Ariel Ortega"
"94520","1994","Hugo Perez"
"174364","1994","Abel Balbo"
"76114","1994","Leonardo Rodriguez"
"78058","1994","Alejandro Mancuso"
"111322","1994","Norberto Scoponi"
"174880","1994","Michel Preudhomme"
"76132","1994","Dirk Medved"
"76120","1994","Vital Borkelmans"
"174331","1994","Philippe Albert"
"58162","1994","Rudi Smidts"
"44655","1994","Lorenzo Staelens"
"44715","1994","Franky Van Der Elst"
"55176","1994","Luc Nilis"
"174490","1994","Marc De Grijse"
"44619","1994","Enzo Scifo"
"48143","1994","Alex Czerniatynski"
"174495","1994","Filip De Wilde"
"166579","1994","Georges Grun"
"174496","1994","Michel De Wolf"
"174522","1994","Marc Emmers"
"46713","1994","Danny Boffin"
"90987","1994","Josip Weber"
"44755","1994","Marc Wilmots"
"95624","1994","Eric Van Meir"
"76140","1994","Dany Verlinden"
"76139","1994","Stephane Van Der Heyden"
"118928","1994","Pascal Renier"
"154460","1994","Carlos Trucco"
"76138","1994","Juan Manuel Pena"
"76149","1994","Marco Antonio Sandy"
"76145","1994","Miguel Angel Rimba"
"76141","1994","Gustavo Quinteros"
"46801","1994","Carlos Borja"
"84482","1994","Mario Pinedo"
"54057","1994","Milton Melgar"
"56071","1994","Alvaro Pena"
"49157","1994","Marco Etcheverry"
"178271","1994","Jaime Moreno"
"76147","1994","Dario Rojas"
"76150","1994","Modesto Soruco"
"112115","1994","Mauricio Ramos"
"154456","1994","Vladimir Soria"
"162472","1994","Luis Cristaldo"
"120120","1994","Oscar Sanchez"
"56677","1994","Luis Ramallo"
"84494","1994","Marcelo Torrico"
"76135","1994","Ramiro Castillo"
"57487","1994","Erwin Sanchez"
"76130","1994","Julio Baldivieso"
"63514","1994","Taffarel"
"63515","1994","Jorginho"
"63518","1994","Ricardo Rocha"
"144449","1994","Ronaldao"
"92629","1994","Mauro Silva"
"63517","1994","Branco"
"96461","1994","Bebeto"
"170690","1994","Dunga"
"92713","1994","Zinho"
"76828","1994","Rai"
"63547","1994","Romário"
"92709","1994","Zetti"
"63545","1994","Aldair"
"76824","1994","Cafu"
"92624","1994","Marcio Santos"
"95008","1994","Leonardo"
"63529","1994","Mazinho"
"115522","1994","Paulo Sergio"
"63524","1994","Muller"
"92699","1994","Ronaldo"
"115523","1994","Viola"
"171227","1994","Gilmar Rinaldi"
"185202","1994","Borislav Mihaylov"
"54225","1994","Borislav Mikhailov"
"95461","1994","Emil Kremenliev"
"51338","1994","Trifon Ivanov"
"81656","1994","Tsanko Tsvetanov"
"170745","1994","Petar Houbchev"
"76242","1994","Zlatko Yankov"
"52406","1994","Emil Kostadinov"
"58455","1994","Hristo Stoichkov"
"52856","1994","Iordan Letchkov"
"58105","1994","Nasko Sirakov"
"81634","1994","Daniel Borimirov"
"166562","1994","Plamen Nikolov"
"95443","1994","Ivaylo Yordanov"
"168221","1994","Boncho Genchev"
"51217","1994","Nikolai Iliev"
"52236","1994","Ilian Kiryakov"
"130317","1994","Petar Mikhtarski"
"45381","1994","Petar Alexandrov"
"167606","1994","Georgi Georgiev"
"46120","1994","Krassimir Balakov"
"130322","1994","Velko Yotov"
"111324","1994","Ivaylo Andonov"
"174387","1994","Joseph Antoine Bell"
"174649","1994","Andre Kana-biyik"
"170657","1994","Rigobert Song"
"162311","1994","Samuel Ekeme"
"174793","1994","Victor Ndip"
"93218","1994","Thomas Libiih"
"174820","1994","Francois Omam-biyik"
"174723","1994","Emile Mbouh"
"79318","1994","Roger Milla"
"135592","1994","Louis Mfede"
"168120","1994","Emmanuel Maboang"
"93229","1994","Paul Loga"
"130674","1994","Raymond Kalla"
"44685","1994","Stephen Tataw"
"45040","1994","Hans Agbo"
"76780","1994","Alphonse-marie Tchami"
"111332","1994","Marc-vivien Foe"
"93221","1994","Jean Pierre Fiala Fiala"
"76750","1994","David Embe"
"130677","1994","Georges Mouyeme"
"174794","1994","Thomas Nkono"
"154644","1994","Jacques Songoo"
"170712","1994","Oscar Cordoba"
"174526","1994","Andres Escobar"
"174763","1994","Alexis Mendoza"
"122746","1994","Luis Herrera"
"76751","1994","Herman Gaviria"
"168124","1994","Gabriel Gomez"
"111336","1994","Anthony De Avila"
"76756","1994","Harold Lozano"
"76777","1994","Ivan Valenciano"
"44708","1994","Carlos Valderrama"
"76774","1994","Adolfo Valencia"
"94918","1994","Faryd Mondragon"
"119181","1994","Nestor Ortiz"
"174343","1994","Leonel Alvarez"
"174847","1994","Luis Carlos Perea"
"94916","1994","Victor Aristizabal"
"111342","1994","Mauricio Serna"
"94945","1994","Oscar Cortes"
"154742","1994","Freddy Rincon"
"56134","1994","Wilson Perez"
"76723","1994","Faustino Asprilla"
"111341","1994","Jose Pazo"
"174631","1994","Bodo Illgner"
"77394","1994","Thomas Strunz"
"174427","1994","Andreas Brehme"
"174673","1994","Juergen Kohler"
"76281","1994","Thomas Helmer"
"174435","1994","Guido Buchwald"
"155355","1994","Andreas Moeller"
"174588","1994","Thomas Haessler"
"44565","1994","Karlheinz Riedle"
"174742","1994","Lothar Matthaeus"
"77391","1994","Stefan Kuntz"
"174672","1994","Andreas Koepke"
"44739","1994","Rudi Voeller"
"174392","1994","Thomas Berthold"
"77389","1994","Maurizio Gaudino"
"57467","1994","Matthias Sammer"
"78092","1994","Martin Wagner"
"174666","1994","Juergen Klinsmann"
"52241","1994","Ulf Kirsten"
"76277","1994","Stefan Effenberg"
"106678","1994","Mario Basler"
"78091","1994","Oliver Kahn"
"76345","1994","Antonis Minou"
"45717","1994","Stratos Apostolakis"
"76335","1994","Thanasis Kolitsidakis"
"53574","1994","Stelios Manolas"
"51779","1994","Giannis Kalitzakis"
"59170","1994","Giotis Tsalouchidis"
"57581","1994","Dimitrios Saravakos"
"95373","1994","Nikos Nioplias"
"76338","1994","Nikos Machlas"
"54299","1994","Tassos Mitropoulos"
"59182","1994","Nikos Tsiantakis"
"53618","1994","Spiros Marangos"
"76328","1994","Vaios Karagiannis"
"48571","1994","Vasilis Dimitriadis"
"76333","1994","Christos Karkamanis"
"122397","1994","Alexis Alexoudis"
"122393","1994","Minas Hantzidis"
"76327","1994","Kyriakos Karataidis"
"122387","1994","Savvas Kofidis"
"122190","1994","Elias Atmatzidis"
"76282","1994","Alekos Alexandris"
"91866","1994","Alexis Alexiou"
"77257","1994","Gianluca Pagliuca"
"111356","1994","Luigi Apolloni"
"90981","1994","Antonio Benarrivo"
"77242","1994","Alessandro Costacurta"
"174730","1994","Paolo Maldini"
"174375","1994","Franco Baresi"
"91392","1994","Lorenzo Minotti"
"91393","1994","Roberto Mussi"
"95076","1994","Mauro Tassotti"
"174363","1994","Roberto Baggio"
"77239","1994","Demetrio Albertini"
"77250","1994","Luca Marchegiani"
"77240","1994","Dino Baggio"
"174393","1994","Nicola Berti"
"111357","1994","Antonio Conte"
"91368","1994","Roberto Donadoni"
"77246","1994","Alberigo Evani"
"77241","1994","Pierluigi Casiraghi"
"106610","1994","Daniele Massaro"
"77253","1994","Giuseppe Signori"
"91555","1994","Gianfranco Zola"
"116025","1994","Luca Bucci"
"174468","1994","Choi In Young"
"77928","1994","Chung Jong Son"
"111393","1994","Lee Jong Uwa"
"77934","1994","Kim Pan Keun"
"77941","1994","Park Jung Bae"
"174700","1994","Lee Young Jin"
"77943","1994","Shin Hong Gi"
"94272","1994","Noh Jung Yoon"
"174662","1994","Kim Joo Sung"
"52294","1994","Ko Jeong Woon"
"77942","1994","Seo Jung Won"
"111391","1994","Choi Young Il"
"111388","1994","An Ik Soo"
"123078","1994","Choi Dae Shik"
"111389","1994","Cho Jin Ho"
"77929","1994","Ha Seok Ju"
"168134","1994","Gu Sang Bum"
"174626","1994","Hwang Sun Hong"
"77927","1994","Choi Moon Sik"
"2188","1994","Hong Myung Bo"
"123077","1994","Park Chul Woo"
"77937","1994","Lee Woon Jae"
"47245","1994","Jorge Campos"
"77299","1994","Claudio Suarez"
"77291","1994","Juan Ramirez"
"77260","1994","Marcos Ambriz"
"177982","1994","Ramon Ramirez"
"77263","1994","Marcelino Bernal"
"77282","1994","Carlos Hermosillo"
"77275","1994","Alberto Garcia Aspe"
"174153","1994","Hugo Sánchez"
"77278","1994","Luis Garcia"
"180913","1994","Zague"
"77273","1994","Felix Fernandez"
"121326","1994","Juan Carlos Chavez"
"48315","1994","Joaquin Del Olmo"
"77272","1994","Eduardo Espinoza"
"121327","1994","Luis Valdez"
"77274","1994","Benjamin Galindo"
"121335","1994","Jose Salgado"
"77298","1994","Luis Salvador"
"24755","1994","Jorge Rodriguez"
"77279","1994","Raul Gutierrez"
"81751","1994","Adrian Chavez"
"92720","1994","Khalil Azmi"
"76946","1994","Nacer Abdellah"
"93595","1994","Abdelkarim El Hadrioui"
"92740","1994","Taher El Khalej"
"132916","1994","Smahi Triki"
"179908","1994","Noureddine Naybet"
"76948","1994","Mustafa El Hadji"
"110458","1994","Rachid Azzouzi"
"47461","1994","Mohammed Chaouch"
"48955","1994","Mustapha El Hadaoui"
"76947","1994","Rachid Daoudi"
"132866","1994","Said Dghay"
"132968","1994","Ahmed Bahja"
"53763","1994","Ahmed Masbahi"
"93596","1994","Hababi El Arbi"
"54895","1994","Hassan Nader"
"93908","1994","Abdelslam Laghrissi"
"93898","1994","Rachid Neqrouz"
"93542","1994","Abdelmajid Bouyboud"
"111365","1994","Hassan Kachloul"
"93549","1994","Mohamed Samadi"
"111362","1994","Zakaria El Achraf"
"155667","1994","Ed De Goey"
"77401","1994","Frank De Boer"
"44566","1994","Frank Rijkaard"
"174671","1994","Ronald Koeman"
"60000","1994","Rob Witschge"
"44763","1994","Jan Wouters"
"91967","1994","Marc Overmars"
"77409","1994","Wim Jonk"
"95564","1994","Ronald De Boer"
"77376","1994","Dennis Bergkamp"
"44584","1994","Bryan Roy"
"46822","1994","John Bosman"
"113570","1994","Edwin Van Der Sar"
"95572","1994","Ulrich Van Gobbel"
"174407","1994","Danny Blind"
"95134","1994","Arthur Numan"
"77435","1994","Gaston Taument"
"113571","1994","Stan Valckx"
"77450","1994","Peter Van Vossen"
"44759","1994","Aron Winter"
"95562","1994","John De Wolf"
"58185","1994","Theo Snelders"
"57197","1994","Peter Rufai"
"156906","1994","Augustine Eguavoen"
"77327","1994","Ben Iroha"
"52063","1994","Stephen Keshi"
"93444","1994","Uche Okechukwu"
"55339","1994","Chidi Nwanu"
"77322","1994","Finidi George"
"93860","1994","Thompson Oliha"
"60145","1994","Rasheed Yekini"
"77328","1994","Jay Jay Okocha"
"93859","1994","Emmanuel Amunike"
"57981","1994","Samson Siasia"
"93414","1994","Emeka Ezeugo"
"77319","1994","Daniel Amokachi"
"106557","1994","Sunday Oliseh"
"93421","1994","Alloy Agu"
"77325","1994","Victor Ikpeba"
"77320","1994","Efan Ekoku"
"129920","1994","Michael Emenalo"
"93385","1994","Uche Okafor"
"93446","1994","Mutiu Adepoju"
"45041","1994","Wilfred Agbonavbare"
"58950","1994","Erik Thorstvedt"
"50496","1994","Gunnar Halle"
"51600","1994","Erland Johnsen"
"46917","1994","Rune Bratseth"
"46646","1994","Stig Bjornebye"
"77408","1994","Jostein Flo"
"77417","1994","Erik Mykland"
"77414","1994","Oyvind Leonhardsen"
"49450","1994","Jan Fjortoft"
"56798","1994","Kjetil Rekdal"
"51373","1994","Mini Jakobsen"
"77411","1994","Frode Grodas"
"47113","1994","Ola By Rise"
"77418","1994","Roger Nilsen"
"53143","1994","Karl Loken"
"58272","1994","Goran Sorloth"
"129893","1994","Dan Eggen"
"129895","1994","Alf Haland"
"129897","1994","Roar Strand"
"77403","1994","Henning Berg"
"129900","1994","Sigurd Rushfeldt"
"46721","1994","Lars Bohinen"
"174418","1994","Pat Bonner"
"76883","1994","Denis Irwin"
"76893","1994","Terry Phelan"
"174782","1994","Kevin Moran"
"174751","1994","Paul Mcgrath"
"76886","1994","Roy Keane"
"44700","1994","Andy Townsend"
"174616","1994","Ray Houghton"
"174333","1994","John Aldridge"
"138417","1994","John Sheridan"
"44658","1994","Steve Staunton"
"84389","1994","Gary Kelly"
"76889","1994","Alan Kernaghan"
"84295","1994","Phil Babb"
"76879","1994","Tommy Coyne"
"174459","1994","Tony Cascarino"
"76892","1994","Eddie Mcgoldrick"
"44751","1994","Ronnie Whelan"
"174756","1994","Alan Mcloughlin"
"174657","1994","David Kelly"
"118290","1994","Jason Mcateer"
"76899","1994","Alan Kelly Jr."
"77472","1994","Florin Prunea"
"56197","1994","Dan Petrescu"
"77468","1994","Daniel Prodan"
"46397","1994","Miodrag Belodedici"
"53285","1994","Ioan Lupescu"
"174876","1994","Gheorghe Popescu"
"77463","1994","Dorinel Munteanu"
"123652","1994","Iulian Chirita"
"44543","1994","Florin Raducioiu"
"2354","1994","Gheorghe Hagi"
"174512","1994","Ilie Dumitrescu"
"44661","1994","Bogdan Stelea"
"77474","1994","Tibor Selymes"
"77460","1994","Gheorghe Mihali"
"157409","1994","Nica Panduru"
"77484","1994","Ion Vladoiu"
"123663","1994","Viorel Moldovan"
"77456","1994","Constantin Galca"
"92792","1994","Corneliu Papura"
"95345","1994","Ovidiu Stanga"
"123657","1994","Marian Ivan"
"123627","1994","Stefan Preda"
"77514","1994","Stanislav Cherchesov"
"95428","1994","Dmitri Kuznetsov"
"174571","1994","Sergei Gorlukovich"
"77515","1994","Dimitri Galiamin"
"95645","1994","Yuri Nikiforov"
"157490","1994","Vladislav Ternavski"
"95644","1994","Andrei Piatnitski"
"81829","1994","Dmitri Popov"
"95648","1994","Oleg Salenko"
"77516","1994","Valeri Karpin"
"77512","1994","Vladimir Beschastnykh"
"111387","1994","Omar Tetradze"
"174421","1994","Aleksandr Borodyuk"
"95420","1994","Igor Korneev"
"81831","1994","Dmitri Radchenko"
"52106","1994","Dmitri Kharin"
"130308","1994","Ilia Tsymbalar"
"81828","1994","Viktor Onopko"
"95404","1994","Aleksandr Mostovoi"
"81825","1994","Igor Lediakhov"
"95400","1994","Dmitri Khlestov"
"81835","1994","Sergei Yuran"
"92722","1994","Mohammed Al Deayea"
"162427","1994","Abdullah Al Dosari"
"77505","1994","Mohammed Al Khilaiwi"
"170785","1994","Abdullah Zubromawi"
"53367","1994","Ahmed Madani"
"92775","1994","Fuad Amin"
"94332","1994","Fahad Al Ghesheyan"
"135594","1994","Fahad Al Bishi"
"44877","1994","Majed Abdullah"
"77510","1994","Said Al Owairan"
"77509","1994","Fahad Al Mehalel"
"77503","1994","Sami Al Jaber"
"162431","1994","Mohamed Abdeljawad"
"162788","1994","Khaled Al Muwallid"
"94366","1994","Saleh Al Dawood"
"135595","1994","Talal Jebrin"
"135597","1994","Yasser Al Taifi"
"136029","1994","Awwad Al Anzi"
"92791","1994","Hamza Saleh"
"77508","1994","Hamza Falatah"
"92771","1994","Hussein Al Sadeq"
"135599","1994","Ibrahim Al Helwa"
"44789","1994","Andoni Zubizarreta"
"77894","1994","Albert Ferrer"
"83850","1994","Jorge Otero"
"77888","1994","Jose Camarasa"
"96007","1994","Abelardo"
"174605","1994","Fernando Hierro"
"50025","1994","Goikoetxea"
"77902","1994","Julen Guerrero"
"77901","1994","Pep Guardiola"
"174374","1994","Jose Maria Bakero"
