player_id,player_name,year,team
"50485","Vahid Halilhodzic","1982","Yugoslavia"
"58597","Ivica Surjak","1982","Yugoslavia"
"55980","Predrag Pasic","1982","Yugoslavia"
"58543","Ratko Svilar","1982","Yugoslavia"
"48732","Nasser Drid","1986","Algeria"
"50294","Mahmoud Guendouz","1986","Algeria"
"47583","Fathi Chebel","1986","Algeria"
"52445","Noureddine Kourichi","1986","Algeria"
"53026","Abdellah Medjadi","1986","Algeria"
"51745","Mohamed Kaci Said","1986","Algeria"
"45875","Salah Assad","1986","Algeria"
"53674","Karim Maroc","1986","Algeria"
"54072","Djamel Menad","1986","Algeria"
"43897","Lakhdar Belloumi","1986","Algeria"
"53379","Rabah Madjer","1986","Algeria"
"46465","Tedj Bensaoula","1986","Algeria"
"50611","Rachid Harkouk","1986","Algeria"
"60352","Djamel Zidane","1986","Algeria"
"57295","Abdelhamid Sadmi","1986","Algeria"
"53585","Faouzi Mansouri","1986","Algeria"
"46456","Fawzi Benkhalidi","1986","Algeria"
"46414","Alim Ben Mabrouk","1986","Algeria"
"47465","Mohamed Chaib","1986","Algeria"
"53397","Fadil Megharia","1986","Algeria"
"52746","Larbi El Hadi","1986","Algeria"
"45515","Mourad Amara","1986","Algeria"
"69347","Sergio Almiron","1986","Argentina"
"174382","Sergio Batista","1986","Argentina"
"174411","Ricardo Bochini","1986","Argentina"
"46792","Claudio Borghi","1986","Argentina"
"174434","Jose Brown","1986","Argentina"
"174840","Daniel Passarella","1986","Argentina"
"174440","Jorge Burruchaga","1986","Argentina"
"47827","Nestor Clausen","1986","Argentina"
"174484","Jose Cuciuffo","1986","Argentina"
"174732","Diego Maradona","1986","Argentina"
"44707","Jorge Valdano","1986","Argentina"
"174524","Hector Enrique","1986","Argentina"
"49800","Oscar Garre","1986","Argentina"
"174564","Ricardo Giusti","1986","Argentina"
"51311","Luis Islas","1986","Argentina"
"174816","Julio Olarticoechea","1986","Argentina"
"55975","Pedro Pasculli","1986","Argentina"
"174885","Nery Pumpido","1986","Argentina"
"44585","Oscar Ruggeri","1986","Argentina"
"58761","Carlos Tapia","1986","Argentina"
"44703","Marcelo Trobbiani","1986","Argentina"
"69325","Hector Zelada","1986","Argentina"
"174857","Jean Marie Pfaff","1986","Belgium"
"174557","Eric Gerets","1986","Belgium"
"44715","Franky Van Der Elst","1986","Belgium"
"174496","Michel De Wolf","1986","Belgium"
"56809","Michel Renquin","1986","Belgium"
"44728","Frank Vercauteren","1986","Belgium"
"59443","Rene Vandereycken","1986","Belgium"
"44619","Enzo Scifo","1986","Belgium"
"44723","Erwin Vandenbergh","1986","Belgium"
"48462","Philippe Desmet","1986","Belgium"
"43988","Jan Ceulemans","1986","Belgium"
"54723","Jacques Munaron","1986","Belgium"
"166579","Georges Grun","1986","Belgium"
"174473","Leo Clijsters","1986","Belgium"
"59398","Leo Van Der Elst","1986","Belgium"
"44006","Nico Claesen","1986","Belgium"
"54419","Raymond Mommens","1986","Belgium"
"59586","Daniel Veyt","1986","Belgium"
"46980","Hugo Broos","1986","Belgium"
"174412","Gilbert Bodart","1986","Belgium"
"44042","Stephane Demol","1986","Belgium"
"44731","Patrick Vervoort","1986","Belgium"
"63623","Carlos","1986","Brazil"
"63624","Edson","1986","Brazil"
"63648","Oscar","1986","Brazil"
"179502","Edinho","1986","Brazil"
"63630","Falcao","1986","Brazil"
"252326","Junior","1986","Brazil"
"63524","Muller","1986","Brazil"
"63629","Casagrande","1986","Brazil"
"55528","Careca","1986","Brazil"
"63650","Zico","1986","Brazil"
"181090","Edivaldo","1986","Brazil"
"69346","Paulo Vitor","1986","Brazil"
"63548","Josimar","1986","Brazil"
"163090","Julio Cesar","1986","Brazil"
"63521","Alemao","1986","Brazil"
"168114","Mauro Galvao","1986","Brazil"
"63517","Branco","1986","Brazil"
"63627","Socrates","1986","Brazil"
"49035","Elzo","1986","Brazil"
"63526","Silas","1986","Brazil"
"63522","Valdo","1986","Brazil"
"63902","Leao","1986","Brazil"
"185202","Borislav Mihaylov","1986","Bulgaria"
"54225","Borislav Mikhailov","1986","Bulgaria"
"58105","Nasko Sirakov","1986","Bulgaria"
"45732","Nikolai Arabov","1986","Bulgaria"
"56204","Petar Petrov","1986","Bulgaria"
"160820","Georgi Dimitrov","1986","Bulgaria"
"51512","Andrei Zhelyazkov","1986","Bulgaria"
"51310","Bozhidar Iskrenov","1986","Bulgaria"
"57294","Ayan Sadkov","1986","Bulgaria"
"54319","Stoicho Mladenov","1986","Bulgaria"
"50165","Zhivko Gospodinov","1986","Bulgaria"
"49898","Plamen Getov","1986","Bulgaria"
"60302","Radoslav Zdravkov","1986","Bulgaria"
"53663","Aleksandar Markov","1986","Bulgaria"
"53664","Plamen Markov","1986","Bulgaria"
"51649","Georgi Yordanov","1986","Bulgaria"
"69322","Vasil Dragolov","1986","Bulgaria"
"52342","Hristo Kolev","1986","Bulgaria"
"59540","Boycho Velichkov","1986","Bulgaria"
"55799","Atanas Pashev","1986","Bulgaria"
"181197","Kostadin Kostadinov","1986","Bulgaria"
"181091","Ilia Dyakov","1986","Bulgaria"
"59374","Ilia Valov","1986","Bulgaria"
"52968","Tino Lettieri","1986","Canada"
"52930","Bob Lenarduzzi","1986","Canada"
"59972","Bruce Wilson","1986","Canada"
"56593","Randy Ragan","1986","Canada"
"54466","Terence Moore","1986","Canada"
"46947","Ian Bridge","1986","Canada"
"59356","Carl Valentine","1986","Canada"
"50213","Gerry Gray","1986","Canada"
"57783","Branko Segota","1986","Canada"
"59728","Igor Vrablic","1986","Canada"
"58636","Mike Sweeney","1986","Canada"
"57475","Randy Samuel","1986","Canada"
"55829","George Pakos","1986","Canada"
"54294","Dale Mitchell","1986","Canada"
"51427","Paul James","1986","Canada"
"181118","Gregory Ion","1986","Canada"
"169630","David Norman","1986","Canada"
"53227","James Lowery","1986","Canada"
"48317","Pasquale De Luca","1986","Canada"
"54251","Colin Miller","1986","Canada"
"50415","Sven Habermann","1986","Canada"
"48652","Paul Dolan","1986","Canada"
"56714","Trols Rasmussen","1986","Denmark"
"58113","John Sivebaek","1986","Denmark"
"47090","Soren Busk","1986","Denmark"
"174819","Morten Olsen","1986","Denmark"
"174803","Ivan Nielsen","1986","Denmark"
"52953","Soren Lerby","1986","Denmark"
"54406","Jan Molby","1986","Denmark"
"55555","Jesper Olsen","1986","Denmark"
"46491","Klaus Berggreen","1986","Denmark"
"174520","Preben Elkjaer Larsen","1986","Denmark"
"44298","Michael Laudrup","1986","Denmark"
"46532","Jens Bertelsen","1986","Denmark"
"49615","Per Frimann","1986","Denmark"
"44641","Allan Simonsen","1986","Denmark"
"45799","Frank Arnesen","1986","Denmark"
"56546","Ole Qvist","1986","Denmark"
"55135","Kent Nielsen","1986","Denmark"
"47730","Flemming Christensen","1986","Denmark"
"49091","John Eriksen","1986","Denmark"
"46270","Jan Bartram","1986","Denmark"
"45574","Henrik Andersen","1986","Denmark"
"50955","Lars Hogh","1986","Denmark"
"44637","Peter Shilton","1986","England"
"44663","Gary Stevens","1986","England"
"57540","Kenny Sansom","1986","England"
"174608","Glenn Hoddle","1986","England"
"167893","Alvin Martin","1986","England"
"174441","Terry Butcher","1986","England"
"44573","Bryan Robson","1986","England"
"44753","Ray Wilkins","1986","England"
"50696","Mark Hateley","1986","England"
"174708","Gary Lineker","1986","England"
"44745","Chris Waddle","1986","England"
"159839","Viv Anderson","1986","England"
"95554","Chris Woods","1986","England"
"49325","Terry Fenwick","1986","England"
"69354","Gary A. Stevens","1986","England"
"56777","Peter Reid","1986","England"
"44662","Trevor Steven","1986","England"
"174609","Steve Hodge","1986","England"
"174378","John Barnes","1986","England"
"174384","Peter Beardsley","1986","England"
"48608","Kerry Dixon","1986","England"
"46078","Gary Bailey","1986","England"
"160350","Joel Bats","1986","France"
"45546","Manuel Amoros","1986","France"
"45969","William Ayache","1986","France"
"46312","Patrick Battiston","1986","France"
"46568","Michel Bibard","1986","France"
"174423","Maxime Bossis","1986","France"
"52836","Yvon Le Roux","1986","France"
"59233","Thierry Tusseau","1986","France"
"174535","Luis Fernandez","1986","France"
"28528","Michel Platini","1986","France"
"49383","Jean-marc Ferreri","1986","France"
"174563","Alain Giresse","1986","France"
"174554","Bernard Genghini","1986","France"
"44690","Jean Tigana","1986","France"
"59558","Philippe Vercruysse","1986","France"
"46392","Bruno Bellone","1986","France"
"95450","Jean-pierre Papin","1986","France"
"44577","Dominique Rocheteau","1986","France"
"58469","Yannick Stopyra","1986","France"
"60083","Daniel Xuereb","1986","France"
"69342","Philippe Bergeroo","1986","France"
"57230","Albert Rust","1986","France"
"57737","Harald Schumacher","1986","Germany FR"
"174429","Hans Peter Briegel","1986","Germany FR"
"174427","Andreas Brehme","1986","Germany FR"
"44112","Karl Heinz Foerster","1986","Germany FR"
"50797","Matthias Herget","1986","Germany FR"
"48852","Norbert Eder","1986","Germany FR"
"174711","Pierre Littbarski","1986","Germany FR"
"174742","Lothar Matthaeus","1986","Germany FR"
"44739","Rudi Voeller","1986","Germany FR"
"174724","Felix Magath","1986","Germany FR"
"44587","Karl-heinz Rummenigge","1986","Germany FR"
"58406","Ulrich Stein","1986","Germany FR"
"45432","Karl Allgoewer","1986","Germany FR"
"174392","Thomas Berthold","1986","Germany FR"
"174359","Klaus Augenthaler","1986","Germany FR"
"44688","Olaf Thon","1986","Germany FR"
"51403","Ditmar Jakobs","1986","Germany FR"
"56605","Uwe Rahn","1986","Germany FR"
"174339","Klaus Allofs","1986","Germany FR"
"177075","Dieter Hoeness","1986","Germany FR"
"57081","Wolfgang Rolff","1986","Germany FR"
"51231","Eike Immel","1986","Germany FR"
"48605","Peter Disztl","1986","Hungary"
"57426","Sandor Sallai","1986","Hungary"
"57151","Antal Roth","1986","Hungary"
"59460","Jozsef Varga","1986","Hungary"
"51874","Jozsef Kardos","1986","Hungary"
"49752","Imre Garaba","1986","Hungary"
"95379","Jozsef Kiprich","1986","Hungary"
"54906","Antal Nagy","1986","Hungary"
"48188","Laszlo Dajka","1986","Hungary"
"48469","Lajos Detari","1986","Hungary"
"49148","Marton Esterhazy","1986","Hungary"
"48096","Jozsef Csuhay","1986","Hungary"
"48604","Laszlo Disztl","1986","Hungary"
"163061","Zoltan Peter","1986","Hungary"
"50561","Peter Hannich","1986","Hungary"
"69344","Jozsef Nagy","1986","Hungary"
"47063","Gyozo Burcsa","1986","Hungary"
"58659","Jozsef Szendrei","1986","Hungary"
"46719","Gyorgy Bognar","1986","Hungary"
"52461","Kalman Kovacs","1986","Hungary"
"50472","Gyula Hajszan","1986","Hungary"
"45642","Jozsef Andrusch","1986","Hungary"
"57435","Hammoudi Raad","1986","Iraq"
"51174","Maad Ibrahim","1986","Iraq"
"45423","Khalil Mohamed","1986","Iraq"
"57418","Shaker Nadhum","1986","Iraq"
"53436","Shaker Samir","1986","Iraq"
"57943","Hussein Ali","1986","Iraq"
"50674","Mohamed Haris","1986","Iraq"
"200785","Ahmed Radhi","1986","Iraq"
"54202","Saddam Karim","1986","Iraq"
"26984","Hussain Said Muhammad","1986","Iraq"
"45920","Abdul Rahim","1986","Iraq"
"50541","Ali Jamal","1986","Iraq"
"181098","Karim Mohamed","1986","Iraq"
"46282","Bassel Gorgis","1986","Iraq"
"44904","Hashem Natik","1986","Iraq"
"50543","Mahmoud Shaker","1986","Iraq"
"59238","Obid Annad","1986","Iraq"
"57914","Mohamed Ismail","1986","Iraq"
"51930","Qassim Bassim","1986","Iraq"
"51476","Insayaf Abdulfattah","1986","Iraq"
"45130","Ahmed Jassim","1986","Iraq"
"45285","Al Roubai Ghanim","1986","Iraq"
"44125","Giovanni Galli","1986","Italy"
"174391","Giuseppe Bergomi","1986","Italy"
"174446","Antonio Cabrini","1986","Italy"
"174475","Fulvio Collovati","1986","Italy"
"166473","Sebastiano Nela","1986","Italy"
"44620","Gaetano Scirea","1986","Italy"
"163028","Roberto Tricella","1986","Italy"
"44734","Pietro Vierchowod","1986","Italy"
"174348","Carlo Ancelotti","1986","Italy"
"46060","Salvatore Bagni","1986","Italy"
"174376","Giuseppe Baresi","1986","Italy"
"69324","Franco Tancredi","1986","Italy"
"174492","Fernando De Napoli","1986","Italy"
"48492","Antonio Di Gennaro","1986","Italy"
"44684","Marco Tardelli","1986","Italy"
"174477","Bruno Conti","1986","Italy"
"44732","Gianluca Vialli","1986","Italy"
"174342","Alessandro Altobelli","1986","Italy"
"49695","Giuseppe Galderisi","1986","Italy"
"44582","Paolo Rossi","1986","Italy"
"44629","Aldo Serena","1986","Italy"
"44779","Walter Zenga","1986","Italy"
"47687","Cho Byung Duk","1986","Korea Republic"
"174837","Park Kyung Hoon","1986","Korea Republic"
"174471","Chung Jong Soo","1986","Korea Republic"
"47704","Cho Kwang Rae","1986","Korea Republic"
"69328","Chung Yong Hwan","1986","Korea Republic"
"174699","Lee Tae Ho","1986","Korea Republic"
"181121","Kim Jong Boo","1986","Korea Republic"
"230480","Cho Young Jeung","1986","Korea Republic"
"44001","Choi Soon Ho","1986","Korea Republic"
"55941","Park Chang Sun","1986","Korea Republic"
"174464","Cha Bum Kun","1986","Korea Republic"
"52199","Kim Pyung Seok","1986","Korea Republic"
"44444","Noh Soo Jin","1986","Korea Republic"
"43998","Cho Min Kook","1986","Korea Republic"
"69329","Yoo Byung Ok","1986","Korea Republic"
"174662","Kim Joo Sung","1986","Korea Republic"
"51091","Huh Jung Moo","1986","Korea Republic"
"52200","Kim Sam Soo","1986","Korea Republic"
"174444","Byun Byung Joo","1986","Korea Republic"
"52213","Kim Young Se","1986","Korea Republic"
"50921","Oh Yun Kyo","1986","Korea Republic"
"69330","Kang Deuk Soo","1986","Korea Republic"
"52755","Pablo Larios","1986","Mexico"
"59132","Mario Trejo","1986","Mexico"
"56535","Fernando Quirarte","1986","Mexico"
"53599","Armando Manzo","1986","Mexico"
"48078","Francisco Cruz","1986","Mexico"
"69332","Carlos De Los Cobos","1986","Mexico"
"49132","Miguel Espana","1986","Mexico"
"48667","Alejandro Dominguez","1986","Mexico"
"174153","Hugo Sánchez","1986","Mexico"
"46876","Tomas Boy","1986","Mexico"
"77282","Carlos Hermosillo","1986","Mexico"
"57015","Ignacio Rodriguez","1986","Mexico"
"45078","Javier Aguirre","1986","Mexico"
"48076","Felix Cruz","1986","Mexico"
"174543","Luis Flores","1986","Mexico"
"54734","Carlos Munoz","1986","Mexico"
"57857","Raul Servin","1986","Mexico"
"45502","Rafael Amador","1986","Mexico"
"181123","Javier Hernandez","1986","Mexico"
"69333","Olaf Heredia","1986","Mexico"
"55655","Cristobal Ortega","1986","Mexico"
"174797","Manuel Negrete","1986","Mexico"
"207356","Badou Zaki","1986","Morocco"
"52642","Labid Khalifa","1986","Morocco"
"52717","Abdelmajid Lamriss","1986","Morocco"
"48934","Mustafa El Biyaz","1986","Morocco"
"46870","Noureddine Bouyahyaoui","1986","Morocco"
"48657","Abdelmajid Dolmy","1986","Morocco"
"48955","Mustapha El Hadaoui","1986","Morocco"
"46850","Aziz Bouderbala","1986","Morocco"
"52517","Abdelkarim Krimau","1986","Morocco"
"58975","Mohamed Timoumi","1986","Morocco"
"54137","Mustafa Merry","1986","Morocco"
"50917","Salaheddine Hmied","1986","Morocco"
"56851","Abdelfettah Rhiati","1986","Morocco"
"55724","Lahcen Oudani","1986","Morocco"
"69353","Mohammed El Haddaoui","1986","Morocco"
"45508","Azeddine Amanallah","1986","Morocco"
"52077","Abdelrazzak Khairi","1986","Morocco"
"57318","Mohamed Sahil","1986","Morocco"
"51547","Fadel Jilal","1986","Morocco"
"46581","Abdellah Bidar","1986","Morocco"
"58302","Abdel Aziz Soulaymani","1986","Morocco"
"51024","Abdelfettah Houdani","1986","Morocco"
"174639","Pat Jennings","1986","Northern Ireland"
"166539","Jimmy Nicholl","1986","Northern Ireland"
"48672","Mal Donaghy","1986","Northern Ireland"
"55394","John O Neill","1986","Northern Ireland"
"53942","Alan Mcdonald","1986","Northern Ireland"
"53933","David Mccreery","1986","Northern Ireland"
"56087","Steven Penney","1986","Northern Ireland"
"53965","Sam Mcilroy","1986","Northern Ireland"
"164285","James Quinn","1986","Northern Ireland"
"44752","Norman Whiteside","1986","Northern Ireland"
"58440","Ian Stewart","1986","Northern Ireland"
"56343","Jim Platt","1986","Northern Ireland"
"51086","Philip Hughes","1986","Northern Ireland"
"45793","Gerry Armstrong","1986","Northern Ireland"
"60050","Nigel Worthington","1986","Northern Ireland"
"56675","Paul Ramsey","1986","Northern Ireland"
"47815","Colin Clarke","1986","Northern Ireland"
"167797","John Mcclelland","1986","Northern Ireland"
"50531","Billy Hamilton","1986","Northern Ireland"
"53992","Bernard Mcnally","1986","Northern Ireland"
"47232","David Campbell","1986","Northern Ireland"
"69350","Mark Caughey","1986","Northern Ireland"
"63566","Roberto Fernandez","1986","Paraguay"
"59042","Juan Torales","1986","Paraguay"
"60236","Cesar Zabala","1986","Paraguay"
"57679","Vladimiro Schettina","1986","Paraguay"
"48391","Rogelio Delgado","1986","Paraguay"
"55317","Jorge Nunez","1986","Paraguay"
"49368","Buenaventura Ferreira","1986","Paraguay"
"57097","Julio Cesar Romero","1986","Paraguay"
"47133","Roberto Cabanas","1986","Paraguay"
"47254","Adolfino Canete","1986","Paraguay"
"169965","Alfredo Mendoza","1986","Paraguay"
"46311","Jorge Battaglia","1986","Paraguay"
"47155","Virginio Caceres","1986","Paraguay"
"47131","Luis Caballero","1986","Paraguay"
"47137","Eufemio Cabral","1986","Paraguay"
"50279","Jorge Guasch","1986","Paraguay"
"69335","Francisco Alcaraz","1986","Paraguay"
"51296","Evaristo Isasi","1986","Paraguay"
"69336","Rolando Chilavert","1986","Paraguay"
"50873","Ramon Hicks","1986","Paraguay"
"69337","Faustino Alonso","1986","Paraguay"
"69338","Julian Coronel","1986","Paraguay"
"174772","Jozef Mlynarczyk","1986","Poland"
"56469","Kazimierz Przybys","1986","Poland"
"44784","Wladyslaw Zmuda","1986","Poland"
"55709","Marek Ostrowski","1986","Poland"
"60006","Roman Wojcicki","1986","Poland"
"53859","Waldemar Matysik","1986","Poland"
"58772","Ryszard Tarasiewicz","1986","Poland"
"59278","Jan Urban","1986","Poland"
"51872","Jan Karas","1986","Poland"
"53454","Stefan Majewski","1986","Poland"
"44647","Wlodimierz Smolarek","1986","Poland"
"252815","Jacek Kazimierski","1986","Poland"
"52355","Ryszard Komornicki","1986","Poland"
"52552","Dariusz Kubicki","1986","Poland"
"47055","Andrzej Buncol","1986","Poland"
"55837","Andrzej Palasz","1986","Poland"
"60342","Andrzej Zgutczynski","1986","Poland"
"56021","Krzysztof Pawlak","1986","Poland"
"59807","Jozef Wandzik","1986","Poland"
"160825","Zbigniew Boniek","1986","Poland"
"48820","Dariusz Dziekanowski","1986","Poland"
"49657","Jan Furtok","1986","Poland"
"63675","Bento","1986","Portugal"
"56311","Joao Pinto","1986","Portugal"
"58309","Antonio Sousa","1986","Portugal"
"56860","Ribeiro","1986","Portugal"
"166525","Alvaro","1986","Portugal"
"63677","Carlos Manuel","1986","Portugal"
"63678","Pacheco","1986","Portugal"
"49596","Frederico","1986","Portugal"
"174566","Gomes","1986","Portugal"
"159948","Futre","1986","Portugal"
"69356","Bandeirinha","1986","Portugal"
"181101","Jorge Martins","1986","Portugal"
"166553","Morato","1986","Portugal"
"166518","Jaime Magalhaes","1986","Portugal"
"69355","Oliveira","1986","Portugal"
"63680","Jose Antonio","1986","Portugal"
"166526","Diamantino","1986","Portugal"
"163084","Sobrinho","1986","Portugal"
"159927","Rui Aguas","1986","Portugal"
"63676","Inacio","1986","Portugal"
"159928","Andre","1986","Portugal"
"69358","Damas","1986","Portugal"
"174701","Jim Leighton","1986","Scotland"
"174572","Richard Gough","1986","Scotland"
"174731","Maurice Malpas","1986","Scotland"
"44651","Graeme Souness","1986","Scotland"
"174754","Alex Mcleish","1986","Scotland"
"54254","Willie Miller","1986","Scotland"
"58474","Gordon Strachan","1986","Scotland"
"174329","Roy Aitken","1986","Scotland"
"46191","Eamonn Bannon","1986","Scotland"
"174397","Jim Bett","1986","Scotland"
"192863","Paul Mcstay","1986","Scotland"
"174568","Andy Goram","1986","Scotland"
"55115","Stephen Nicol","1986","Scotland"
"54948","David Narey","1986","Scotland"
"45354","Arthur Albiston","1986","Scotland"
"53919","Frank Mcavennie","1986","Scotland"
"45752","Steve Archibald","1986","Scotland"
"57920","Graeme Sharp","1986","Scotland"
"55104","Charlie Nicholas","1986","Scotland"
"163118","Paul Sturrock","1986","Scotland"
"47952","David Cooper","1986","Scotland"
"57159","Alan Rough","1986","Scotland"
"174487","Rinat Dasaev","1986","Soviet Union"
"174396","Vladimir Bessonov","1986","Soviet Union"
"47683","Aleksandre Chivadze","1986","Soviet Union"
"54541","Gennadi Morozov","1986","Soviet Union"
"44041","Anatoli Demyanenko","1986","Soviet Union"
"47017","Aleksandr Bubnov","1986","Soviet Union"
"44768","Ivan Yaremchuk","1986","Soviet Union"
"60106","Pavel Yakovenko","1986","Soviet Union"
"44775","Aleksandr Zavarov","1986","Soviet Union"
"166396","Oleg Kuznetsov","1986","Soviet Union"
"174409","Oleg Blokhin","1986","Soviet Union"
"46115","Andrei Bal","1986","Soviet Union"
"174710","Gennadi Litovchenko","1986","Soviet Union"
"56993","Sergei Rodionov","1986","Soviet Union"
"167255","Nikolai Larionov","1986","Soviet Union"
"162977","Viktor Chanov","1986","Soviet Union"
"49188","Vadim Yevtushenko","1986","Soviet Union"
"174883","Oleg Protasov","1986","Soviet Union"
"174386","Igor Belanov","1986","Soviet Union"
"174334","Serguei Aleinikov","1986","Soviet Union"
"44552","Vasili Rats","1986","Soviet Union"
"69349","Sergei Krakovsky","1986","Soviet Union"
"44789","Andoni Zubizarreta","1986","Spain"
"56808","Tomas","1986","Spain"
"159896","Jose Antonio Camacho","1986","Spain"
"53341","Antonio Maceda","1986","Spain"
"166470","Victor","1986","Spain"
"166394","Rafael Gordillo","1986","Spain"
"163644","Juan Antonio Senor","1986","Spain"
"166547","Goiko","1986","Spain"
"174442","Emilio Butragueno","1986","Spain"
"47322","Francisco Carrasco","1986","Spain"
"51698","Julio Alberto","1986","Spain"
"181140","Quique Setien","1986","Spain"
"59296","Francisco Urruticoechea","1986","Spain"
"49718","Ricardo Gallego","1986","Spain"
"63538","Chendo","1986","Spain"
"56901","Hipolito Rincon","1986","Spain"
"167167","Francisco","1986","Spain"
"159846","Ramon Maria Caldere","1986","Spain"
"44594","Julio Salinas","1986","Spain"
"63581","Eloy","1986","Spain"
"166466","Michel","1986","Spain"
"174323","Juan Carlos Ablanedo","1986","Spain"
"181137","Rodolf Rodriguez","1986","Uruguay"
"174585","Nelson Gutierrez","1986","Uruguay"
"44947","Eduardo Acevedo","1986","Uruguay"
"48591","Victor Diogo","1986","Uruguay"
"46827","Miguel Bossio","1986","Uruguay"
"174381","Jose Batista","1986","Uruguay"
"174345","Antonio Alzamendi","1986","Uruguay"
"46256","Jorge Barrios","1986","Uruguay"
"48152","Jorge Da Silva","1986","Uruguay"
"189880","Enzo Francescoli","1986","Uruguay"
"57553","Sergio Santin","1986","Uruguay"
"174344","Fernando Alvez","1986","Uruguay"
"69351","Cesar Vega","1986","Uruguay"
"56100","Alfonso Pereira","1986","Uruguay"
"56940","Eliseo Rivero","1986","Uruguay"
"57579","Mario Saralegui","1986","Uruguay"
"57382","Jose Zalazar","1986","Uruguay"
"95023","Ruben Paz","1986","Uruguay"
"56667","Venancio Ramos","1986","Uruguay"
"174327","Carlos Aguilera","1986","Uruguay"
"47147","Wilmar Cabrera","1986","Uruguay"
"181100","Celso Otero","1986","Uruguay"
"69303","Angel Comizzo","1990","Argentina"
"174885","Nery Pumpido","1990","Argentina"
"174382","Sergio Batista","1990","Argentina"
"174364","Abel Balbo","1990","Argentina"
"94521","Jose Basualdo","1990","Argentina"
"174383","Edgardo Bauza","1990","Argentina"
"174447","Gabriel Calderon","1990","Argentina"
"174440","Jorge Burruchaga","1990","Argentina"
"174454","Claudio Caniggia","1990","Argentina"
"174498","Gustavo Dezotti","1990","Argentina"
"174732","Diego Maradona","1990","Argentina"
"174530","Nestor Fabbri","1990","Argentina"
"168112","Sergio Goycochea","1990","Argentina"
"44325","Nestor Lorenzo","1990","Argentina"
"174564","Ricardo Giusti","1990","Argentina"
"174779","Pedro Monzon","1990","Argentina"
"174816","Julio Olarticoechea","1990","Argentina"
"44626","Roberto Sensini","1990","Argentina"
"44630","Jose Serrizuela","1990","Argentina"
"44585","Oscar Ruggeri","1990","Argentina"
"44640","Juan Simon","1990","Argentina"
"44704","Pedro Troglio","1990","Argentina"
"174453","Fabian Cancelarich","1990","Argentina"
"174707","Klaus Lindenberger","1990","Austria"
"174328","Ernst Aigner","1990","Austria"
"174843","Robert Pecl","1990","Austria"
"174858","Anton Pfeffer","1990","Austria"
"44613","Peter Schoettel","1990","Austria"
"44787","Manfred Zsak","1990","Austria"
"44589","Kurt Russ","1990","Austria"
"174356","Peter Artner","1990","Austria"
"174872","Toni Polster","1990","Austria"
"174709","Manfred Linzmaier","1990","Austria"
"174613","Alfred Hortnagl","1990","Austria"
"95464","Michael Baur","1990","Austria"
"174815","Andeas Ogris","1990","Austria"
"44578","Gerhard Rodax","1990","Austria"
"174654","Christian Keglevits","1990","Austria"
"44557","Andreas Reisinger","1990","Austria"
"174859","Heimo Pfeifenberger","1990","Austria"
"44671","Michael Streiter","1990","Austria"
"174565","Gerald Glatzmayer","1990","Austria"
"174602","Andreas Herzog","1990","Austria"
"174676","Michael Konsel","1990","Austria"
"174675","Otto Konrad","1990","Austria"
"174880","Michel Preudhomme","1990","Belgium"
"174557","Eric Gerets","1990","Belgium"
"174331","Philippe Albert","1990","Belgium"
"174473","Leo Clijsters","1990","Belgium"
"44730","Bruno Versavel","1990","Belgium"
"174522","Marc Emmers","1990","Belgium"
"44042","Stephane Demol","1990","Belgium"
"44715","Franky Van Der Elst","1990","Belgium"
"174490","Marc De Grijse","1990","Belgium"
"44619","Enzo Scifo","1990","Belgium"
"43988","Jan Ceulemans","1990","Belgium"
"174412","Gilbert Bodart","1990","Belgium"
"166579","Georges Grun","1990","Belgium"
"44006","Nico Claesen","1990","Belgium"
"174493","Jean Francois De Sart","1990","Belgium"
"174496","Michel De Wolf","1990","Belgium"
"174869","Pascal Plovie","1990","Belgium"
"44655","Lorenzo Staelens","1990","Belgium"
"44716","Marc Van Der Linden","1990","Belgium"
"174495","Filip De Wilde","1990","Belgium"
"44755","Marc Wilmots","1990","Belgium"
"44731","Patrick Vervoort","1990","Belgium"
"63514","Taffarel","1990","Brazil"
"63515","Jorginho","1990","Brazil"
"63516","Ricardo Gomes","1990","Brazil"
"170690","Dunga","1990","Brazil"
"63521","Alemao","1990","Brazil"
"63517","Branco","1990","Brazil"
"180663","Bismarck","1990","Brazil"
"63522","Valdo","1990","Brazil"
"55528","Careca","1990","Brazil"
"63526","Silas","1990","Brazil"
"63547","Romário","1990","Brazil"
"161054","Acacio","1990","Brazil"
"63527","Mozer","1990","Brazil"
"63545","Aldair","1990","Brazil"
"63524","Muller","1990","Brazil"
"96461","Bebeto","1990","Brazil"
"63528","Renato Gaucho","1990","Brazil"
"63529","Mazinho","1990","Brazil"
"63518","Ricardo Rocha","1990","Brazil"
"252324","Tita","1990","Brazil"
"168114","Mauro Galvao","1990","Brazil"
"180664","Ze Carlos","1990","Brazil"
"174387","Joseph Antoine Bell","1990","Cameroon"
"174649","Andre Kana-biyik","1990","Cameroon"
"174822","Jules Denis Onana","1990","Cameroon"
"174740","Benjamin Massing","1990","Cameroon"
"48835","Bertin Ebwelle","1990","Cameroon"
"174684","Emmanuel Kunde","1990","Cameroon"
"174820","Francois Omam-biyik","1990","Cameroon"
"174723","Emile Mbouh","1990","Cameroon"
"79318","Roger Milla","1990","Cameroon"
